"source","model_rep","subset_id","removal_fraction","site_rep","n_sites_kept","n_observed_links","n_cooc_links","expected_links_raw","expected_links_conditioned","divergence_raw","relative_divergence_raw","divergence_conditioned","relative_divergence_conditioned"
"empirical",NA,194,0.2,93,273,814,2714,716.260511750709,755.344502804132,97.7394882492905,0.136458015827778,58.6554971958683,0.0776539671343557
"empirical",NA,195,0.2,94,273,866,2929,787.476604883298,820.424638092851,78.5233951167017,0.0997152101151484,45.5753619071488,0.0555509425132487
"empirical",NA,196,0.2,95,273,843,2873,770.065539250173,804.53030683188,72.9344607498268,0.0947120173963952,38.4696931681196,0.0478163381061523
"empirical",NA,197,0.2,96,273,871,2925,784.026021083145,818.674685631941,86.9739789168549,0.110932515730408,52.3253143680587,0.0639146602263247
"empirical",NA,198,0.2,97,273,857,2922,780.377385106834,815.398464882579,76.6226148931661,0.0981866163159975,41.6015351174208,0.0510198840310689
"empirical",NA,199,0.2,98,273,822,2705,723.894036372624,758.953889844883,98.1059636273758,0.135525309918254,63.0461101551174,0.0830697503480784
"empirical",NA,200,0.2,99,273,824,2724,729.60389631497,761.818399848568,94.3961036850304,0.129379933634948,62.1816001514319,0.0816226021369294
"empirical",NA,201,0.2,100,273,881,3060,821.043594318942,859.251779374507,59.9564056810578,0.0730246312082757,21.7482206254925,0.0253106495063928
"empirical",NA,202,0.4,1,205,694,2297,529.000724403807,563.085725167365,164.999275596193,0.311907466255645,130.914274832635,0.232494394692254
"empirical",NA,203,0.4,2,205,721,2360,582.702066495759,618.298918837538,138.297933504241,0.237339013290161,102.701081162462,0.166102637467893
"empirical",NA,204,0.4,3,205,751,2519,620.573912516077,657.082781104352,130.426087483923,0.210170110043974,93.9172188956483,0.142930573736543
"empirical",NA,205,0.4,4,205,726,2413,608.878549313878,642.510416626445,117.121450686122,0.192356013885038,83.489583373555,0.129942770129586
"empirical",NA,206,0.4,5,205,731,2450,610.051092130065,637.227133561053,120.948907869935,0.198260292343101,93.7728664389472,0.147157679734871
"empirical",NA,207,0.4,6,205,744,2559,619.65347458845,657.605612369582,124.34652541155,0.200671069413653,86.3943876304176,0.131377205433373
"empirical",NA,208,0.4,7,205,750,2545,638.448594919248,672.618950714663,111.551405080752,0.174722610353401,77.381049285337,0.115044408432321
"empirical",NA,209,0.4,8,205,776,2656,653.857458197084,687.936911244149,122.142541802916,0.186803010765842,88.0630887558511,0.128010413915118
"empirical",NA,210,0.4,9,205,744,2450,611.29532683996,648.802673950718,132.70467316004,0.217087661778876,95.1973260492824,0.146727703000363
"empirical",NA,211,0.4,10,205,777,2645,664.601192438927,700.110530227656,112.398807561073,0.169122187621415,76.8894697723441,0.109824758309723
"empirical",NA,212,0.4,11,205,761,2551,600.783871603897,635.569866623337,160.216128396103,0.26667847784991,125.430133376663,0.197350661136673
"empirical",NA,213,0.4,12,205,720,2453,609.126618764636,639.398723767132,110.873381235364,0.18202025296518,80.6012762328678,0.126057924792203
"empirical",NA,214,0.4,13,205,790,2635,663.318233338254,692.859905992705,126.681766661746,0.190981885156691,97.1400940072951,0.140201638407863
"empirical",NA,215,0.4,14,205,722,2357,576.569553440391,606.872777908103,145.430446559609,0.252234003151616,115.127222091897,0.189705694970767
"empirical",NA,216,0.4,15,205,681,2192,534.785562376255,563.681487703692,146.214437623745,0.273407600934585,117.318512296308,0.208129085051625
"empirical",NA,217,0.4,16,205,745,2461,606.913496783003,642.46009127232,138.086503216997,0.227522544726615,102.53990872768,0.159605102512454
"empirical",NA,218,0.4,17,205,715,2298,551.79037284655,582.049326602944,163.20962715345,0.295781940361685,132.950673397056,0.228418223886635
"empirical",NA,219,0.4,18,205,724,2324,549.802309132186,582.612201530066,174.197690867814,0.316836957528916,141.387798469934,0.242679089278631
"empirical",NA,220,0.4,19,205,731,2542,634.94323926131,671.607482213715,96.0567607386903,0.151284012174761,59.392517786285,0.0884333771722118
"empirical",NA,221,0.4,20,205,782,2720,692.288991572989,724.548409932637,89.7110084270113,0.129586068129112,57.4515900673625,0.079292962733441
"empirical",NA,222,0.4,21,205,689,2304,582.105619184184,617.718986211617,106.894380815816,0.183633995778339,71.2810137883827,0.115393917589516
"empirical",NA,223,0.4,22,205,708,2258,566.910110483921,597.516570564358,141.089889516079,0.248875239490159,110.483429435642,0.184904377348547
"empirical",NA,224,0.4,23,205,764,2620,653.257861402801,684.564775298445,110.742138597199,0.169522856348627,79.4352247015547,0.116037557829241
"empirical",NA,225,0.4,24,205,736,2381,557.829668497795,594.541676065603,178.170331502205,0.319399167100609,141.458323934397,0.237928356630104
"empirical",NA,226,0.4,25,205,721,2375,582.564753073809,612.408605499924,138.435246926191,0.237630660275549,108.591394500076,0.177318531328327
"empirical",NA,227,0.4,26,205,711,2388,590.854246300515,625.632968810447,120.145753699485,0.203342456200911,85.3670311895535,0.136449061103456
"empirical",NA,228,0.4,27,205,717,2217,531.180124919278,568.397045886909,185.819875080722,0.349824600664343,148.602954113091,0.261442164748086
"empirical",NA,229,0.4,28,205,776,2703,667.486638469462,698.14577930428,108.513361530538,0.162570087963645,77.8542206957204,0.111515707755627
"empirical",NA,230,0.4,29,205,694,2263,542.953793956422,575.430763408351,151.046206043578,0.278193481148603,118.569236591649,0.206053002605124
"empirical",NA,231,0.4,30,205,695,2260,570.559251976584,602.206086192146,124.440748023416,0.218103111276027,92.7939138078535,0.154089963445248
"empirical",NA,232,0.4,31,205,730,2411,603.145826337415,636.495796703122,126.854173662585,0.210320901054564,93.5042032968777,0.146904667369689
"empirical",NA,233,0.4,32,205,782,2645,679.417746610451,714.723745335266,102.582253389549,0.150985537103382,67.2762546647344,0.0941290325161594
"empirical",NA,234,0.4,33,205,775,2636,668.02276502674,701.545763458129,106.97723497326,0.160140103861547,73.4542365418712,0.104703414043573
"empirical",NA,235,0.4,34,205,772,2556,643.147348011602,678.893153511135,128.852651988398,0.200347015947072,93.106846488865,0.137145066211568
"empirical",NA,236,0.4,35,205,743,2493,613.388973271281,640.776572083528,129.611026728719,0.211303157338299,102.223427916472,0.159530532747297
"empirical",NA,237,0.4,36,205,796,2805,701.256849262906,733.954181202144,94.7431507370941,0.135104777709735,62.0458187978556,0.0845363653303681
"empirical",NA,238,0.4,37,205,740,2576,630.322197214211,661.445293422199,109.677802785789,0.174002761239449,78.5547065778006,0.118762212625889
"empirical",NA,239,0.4,38,205,748,2424,618.580467973493,651.380340054491,129.419532026507,0.209220204528108,96.6196599455088,0.148330635734917
"empirical",NA,240,0.4,39,205,782,2575,656.758494850468,687.745397904851,125.241505149532,0.190696437322896,94.2546020951494,0.137048684560139
"empirical",NA,241,0.4,40,205,744,2456,563.064712021982,601.826687555289,180.935287978018,0.321340130387987,142.173312444711,0.236236304212831
"empirical",NA,242,0.4,41,205,736,2457,601.087441490836,633.444051007636,134.912558509164,0.224447475020522,102.555948992364,0.161902142468977
"empirical",NA,243,0.4,42,205,732,2417,588.599127757822,617.339212809415,143.400872242178,0.243630792978646,114.660787190585,0.185733847472254
"empirical",NA,244,0.4,43,205,680,2267,582.382745606497,617.372410608218,97.6172543935025,0.167617009827177,62.6275893917816,0.101442157627489
"empirical",NA,245,0.4,44,205,698,2301,547.903861917255,581.044098215086,150.096138082745,0.273946121784067,116.955901784914,0.201285758076179
"empirical",NA,246,0.4,45,205,764,2560,635.839980064647,662.955337847651,128.160019935353,0.201560178588208,101.044662152349,0.152415489224961
"empirical",NA,247,0.4,46,205,741,2537,622.373238004669,654.473555705998,118.626761995331,0.190603892891745,86.5264442940016,0.132207701196824
"empirical",NA,248,0.4,47,205,750,2525,609.887755846826,644.312353234885,140.112244153174,0.229734476237563,105.687646765115,0.164031693998247
"empirical",NA,249,0.4,48,205,753,2608,634.519847354859,667.311634761212,118.480152645141,0.186724108219866,85.6883652387876,0.128408318954981
"empirical",NA,250,0.4,49,205,737,2535,627.32546509843,655.412066785186,109.67453490157,0.174828762744968,81.5879332148145,0.124483416387198
"empirical",NA,251,0.4,50,205,776,2682,654.585378274165,691.644260733991,121.414621725835,0.185483247496223,84.3557392660092,0.12196405588111
"empirical",NA,252,0.4,51,205,722,2450,604.243303280853,638.305320848771,117.756696719147,0.194882915672817,83.6946791512289,0.131120133919514
"empirical",NA,253,0.4,52,205,688,2144,519.336553478333,550.692848016212,168.663446521667,0.324767138750429,137.307151983788,0.249335273698246
"empirical",NA,254,0.4,53,205,724,2496,592.256513711774,620.574919857036,131.743486288226,0.222443288065449,103.425080142964,0.166660103129514
"empirical",NA,255,0.4,54,205,769,2545,643.931380105012,673.150073008408,125.068619894988,0.194226626872248,95.8499269915917,0.14239013087115
"empirical",NA,256,0.4,55,205,714,2428,592.037285898905,623.949288545108,121.962714101095,0.206005123335967,90.0507114548921,0.14432376654338
"empirical",NA,257,0.4,56,205,694,2337,545.435405399891,579.812582926142,148.564594600109,0.272377981204186,114.187417073858,0.196938494327923
"empirical",NA,258,0.4,57,205,734,2432,587.286102672464,620.316937165858,146.713897327536,0.249816736101722,113.683062834142,0.183266095157009
"empirical",NA,259,0.4,58,205,766,2699,659.805354804814,692.014129925488,106.194645195186,0.16094844399467,73.9858700745124,0.106913814147811
"empirical",NA,260,0.4,59,205,762,2659,651.308690915766,685.28092336502,110.691309084234,0.169952145009146,76.7190766349803,0.111952739408325
"empirical",NA,261,0.4,60,205,698,2240,559.987772135937,595.024827768236,138.012227864063,0.246455788378467,102.975172231764,0.173060295009863
"empirical",NA,262,0.4,61,205,694,2271,564.89337683758,596.53479063892,129.10662316242,0.228550428197959,97.4652093610805,0.163385624594821
"empirical",NA,263,0.4,62,205,717,2312,586.984817661364,618.374304813149,130.015182338636,0.221496669805935,98.6256951868509,0.159491903882798
"empirical",NA,264,0.4,63,205,773,2596,612.63757354065,647.512160180654,160.36242645935,0.261757413167721,125.487839819346,0.193799974017994
"empirical",NA,265,0.4,64,205,730,2531,604.940081124323,636.661881517116,125.059918875677,0.206731084247625,93.3381184828837,0.14660547645866
"empirical",NA,266,0.4,65,205,780,2608,651.50006774348,685.822400655178,128.49993225652,0.197237020560242,94.1775993448221,0.137320681352567
"empirical",NA,267,0.4,66,205,734,2419,603.375482103614,636.98740269815,130.624517896386,0.216489601866114,97.0125973018502,0.152299082981743
"empirical",NA,268,0.4,67,205,712,2204,524.577945275824,557.637551916312,187.422054724176,0.357281613556265,154.362448083688,0.276815016408461
"empirical",NA,269,0.4,68,205,751,2587,629.887486050291,661.698833519805,121.112513949709,0.192276424967806,89.3011664801953,0.134957418626797
"empirical",NA,270,0.4,69,205,779,2705,663.35461727574,698.028615216358,115.64538272426,0.174334179204468,80.9713847836416,0.116000093719
"empirical",NA,271,0.4,70,205,767,2561,657.546796513301,691.775164417645,109.453203486699,0.166456903245647,75.2248355823555,0.108741740744165
"empirical",NA,272,0.4,71,205,705,2298,553.656298397439,588.014410946415,151.343701602561,0.273353165204885,116.985589053585,0.198950207470759
"empirical",NA,273,0.4,72,205,755,2597,653.391713021372,686.582842350106,101.608286978628,0.155508992467592,68.4171576498937,0.0996488019067131
"empirical",NA,274,0.4,73,205,730,2369,585.376343941096,618.379828912763,144.623656058904,0.247060984878911,111.620171087237,0.180504223890175
"empirical",NA,275,0.4,74,205,710,2274,563.771267832778,601.36846848862,146.228732167222,0.259375992553411,108.63153151138,0.180640551015913
"empirical",NA,276,0.4,75,205,736,2363,590.920246164585,625.9340903298,145.079753835415,0.245514948551969,110.0659096702,0.175842650800834
"empirical",NA,277,0.4,76,205,708,2347,550.37998117099,587.607676776548,157.62001882901,0.286383996913654,120.392323223452,0.204885552013022
"empirical",NA,278,0.4,77,205,758,2638,646.014590890673,682.023066646516,111.985409109327,0.173348111154782,75.9769333534839,0.111399360328178
"empirical",NA,279,0.4,78,205,656,2119,502.182826047717,534.109686625335,153.817173952283,0.306297161061553,121.890313374665,0.228212137744223
"empirical",NA,280,0.4,79,205,701,2246,547.979113922953,579.818217913004,153.020886077047,0.279245836545811,121.181782086996,0.208999611159472
"empirical",NA,281,0.4,80,205,704,2403,598.976089690776,631.07723264538,105.023910309224,0.175339069650414,72.92276735462,0.11555284136767
"empirical",NA,282,0.4,81,205,760,2688,664.705457835884,691.815556462017,95.2945421641157,0.143363562072096,68.1844435379833,0.0985587023898137
"empirical",NA,283,0.4,82,205,759,2627,641.564814886962,680.465286021958,117.435185113038,0.183044927633272,78.5347139780416,0.115413255593331
"empirical",NA,284,0.4,83,205,707,2286,543.094259890981,574.527095471076,163.905740109019,0.301799802012124,132.472904528924,0.230577296655268
"empirical",NA,285,0.4,84,205,753,2651,646.478847071977,677.737167103847,106.521152928023,0.164771288976394,75.2628328961532,0.111050177781708
"empirical",NA,286,0.4,85,205,698,2254,538.072202853431,574.426131979848,159.927797146569,0.297223674254982,123.573868020152,0.215125777085098
"empirical",NA,287,0.4,86,205,710,2244,559.40250892815,590.479503992976,150.59749107185,0.269211325777577,119.520496007024,0.20241260737891
"empirical",NA,288,0.4,87,205,724,2439,594.65665411608,626.992513293072,129.34334588392,0.217509288744412,97.0074867069284,0.15471873212238
"empirical",NA,289,0.4,88,205,747,2444,600.312815041799,630.316659445368,146.687184958201,0.244351247021083,116.683340554632,0.185118604761778
"empirical",NA,290,0.4,89,205,757,2619,681.896328766067,706.711555442614,75.1036712339329,0.110139427454959,50.2884445573861,0.0711583731298839
"empirical",NA,291,0.4,90,205,759,2673,663.714675090476,695.537998343368,95.2853249095244,0.143563685549872,63.4620016566315,0.0912416026267224
"empirical",NA,292,0.4,91,205,722,2354,592.966161350584,627.900666364187,129.033838649416,0.217607423593143,94.0993336358126,0.149863407823228
"empirical",NA,293,0.4,92,205,721,2326,567.231210767337,597.969104417521,153.768789232663,0.271086615675905,123.030895582479,0.20574791351858
"empirical",NA,294,0.4,93,205,690,2297,578.504889717325,612.625728011846,111.495110282675,0.192729762988096,77.3742719881536,0.12629941651203
"empirical",NA,295,0.4,94,205,713,2366,585.891516940776,615.95200663504,127.108483059224,0.216948836745273,97.04799336496,0.157557719302086
"empirical",NA,296,0.4,95,205,721,2390,598.243112698718,627.471020420098,122.756887301282,0.205195654902764,93.5289795799016,0.149057050502959
"empirical",NA,297,0.4,96,205,701,2281,568.88921770372,603.417043830374,132.11078229628,0.232225850279842,97.5829561696261,0.161717268624347
"empirical",NA,298,0.4,97,205,743,2603,630.305107917225,666.14125784172,112.694892082775,0.178794191364185,76.8587421582802,0.115379044990098
"empirical",NA,299,0.4,98,205,773,2647,636.655882574531,671.13920360008,136.344117425469,0.214156691483186,101.86079639992,0.151772979217315
"empirical",NA,300,0.4,99,205,720,2412,586.42903196239,619.203702439072,133.57096803761,0.227770046770427,100.796297560928,0.16278374493545
"empirical",NA,301,0.4,100,205,759,2530,640.342625816397,670.6087372788,118.657374183603,0.18530294470452,88.3912627212001,0.131807502359535
"empirical",NA,302,0.6,1,136,613,2134,486.551187916831,514.551446052129,126.448812083169,0.259887993747502,98.4485539478709,0.191328884027462
"empirical",NA,303,0.6,2,136,616,2094,483.453505660507,507.513827996973,132.546494339493,0.274165959678801,108.486172003027,0.213760031783162
"empirical",NA,304,0.6,3,136,570,1834,402.568501957683,430.528280595206,167.431498042317,0.41590809322662,139.471719404794,0.323954838023589
"empirical",NA,305,0.6,4,136,572,1878,401.741387284847,428.405115617657,170.258612715153,0.423801525319157,143.594884382343,0.335184803233065
"empirical",NA,306,0.6,5,136,636,2152,467.182297265421,496.160373302314,168.817702734579,0.361352953060779,139.839626697686,0.281843601831701
"empirical",NA,307,0.6,6,136,541,1729,369.920928354213,400.866627477089,171.079071645787,0.46247470346412,140.133372522911,0.349576050779932
"empirical",NA,308,0.6,7,136,633,2166,478.828086955497,505.847737546731,154.171913044503,0.321977589127582,127.152262453269,0.251364695372434
"empirical",NA,309,0.6,8,136,504,1659,371.667187416114,400.066267701023,132.332812583886,0.356051911668296,103.933732298977,0.25979129131839
"empirical",NA,310,0.6,9,136,578,1989,438.063643209072,466.892124333417,139.936356790928,0.319442982681266,111.107875666583,0.237973334472524
"empirical",NA,311,0.6,10,136,577,1980,412.278542114909,438.651161540498,164.721457885091,0.399539246064328,138.348838459502,0.315396038103797
"empirical",NA,312,0.6,11,136,642,2178,480.423541688113,511.887196514593,161.576458311887,0.33632085918217,130.112803485407,0.254182570635359
"empirical",NA,313,0.6,12,136,598,2064,445.12010077103,473.307935836143,152.87989922897,0.343457639778915,124.692064163857,0.263448074124464
"empirical",NA,314,0.6,13,136,621,2106,465.409602825795,496.355745243699,155.590397174205,0.334308523566162,124.644254756301,0.251118791211139
"empirical",NA,315,0.6,14,136,604,1920,441.111521373084,472.048365991233,162.888478626916,0.369268247902206,131.951634008767,0.279529903110008
"empirical",NA,316,0.6,15,136,584,1924,406.009213286251,437.88479630265,177.990786713749,0.438391004167334,146.11520369735,0.333684121785221
"empirical",NA,317,0.6,16,136,577,1855,410.370137890298,440.305349553097,166.629862109702,0.406047727951995,136.694650446903,0.310454212254396
"empirical",NA,318,0.6,17,136,647,2112,448.315568311628,480.588868960954,198.684431688372,0.443179861981203,166.411131039046,0.346265054783377
"empirical",NA,319,0.6,18,136,660,2345,503.214955672284,530.024599500479,156.785044327716,0.311566742125649,129.975400499521,0.24522522279535
"empirical",NA,320,0.6,19,136,613,1968,442.311591576772,472.516584775897,170.688408423228,0.385900825738595,140.483415224103,0.297308961738836
"empirical",NA,321,0.6,20,136,581,2111,458.147907782743,482.91328473776,122.852092217257,0.268149412297467,98.0867152622403,0.203114551540045
"empirical",NA,322,0.6,21,136,597,2020,448.4888330208,477.913264029848,148.5111669792,0.331136822245723,119.086735970152,0.249180646224363
"empirical",NA,323,0.6,22,136,524,1662,371.651302856645,402.276877796325,152.348697143355,0.409923753723848,121.723122203675,0.302585430389326
"empirical",NA,324,0.6,23,136,572,1642,353.530420367714,382.781924429871,218.469579632286,0.617965433936493,189.218075570129,0.494323434556001
"empirical",NA,325,0.6,24,136,568,1858,394.861812005417,425.455962005094,173.138187994583,0.438477925011923,142.544037994906,0.33503829003388
"empirical",NA,326,0.6,25,136,589,1907,419.046776373473,449.895264734079,169.953223626527,0.405571008318787,139.104735265921,0.30919359719899
"empirical",NA,327,0.6,26,136,582,2004,410.3446123818,437.459637208157,171.6553876182,0.418320071565812,144.540362791843,0.330408454856066
"empirical",NA,328,0.6,27,136,604,1947,408.179800977279,435.404062150839,195.820199022721,0.479740052187493,168.595937849161,0.387217190892339
"empirical",NA,329,0.6,28,136,578,1929,414.912846784341,446.771659470462,163.087153215659,0.393063638495695,131.228340529538,0.293725749491534
"empirical",NA,330,0.6,29,136,582,2012,453.300011917756,485.955351751089,128.699988082244,0.283917901386675,96.0446482489114,0.197640890058777
"empirical",NA,331,0.6,30,136,575,1689,363.745537463065,397.068585572968,211.254462536935,0.580775406924093,177.931414427032,0.448112545016064
"empirical",NA,332,0.6,31,136,572,1872,400.699145657662,430.228158159057,171.300854342338,0.427504915342867,141.771841840943,0.32952711056288
"empirical",NA,333,0.6,32,136,652,2169,494.207577078447,520.955562752284,157.792422921553,0.319283698267755,131.044437247716,0.251546286511251
"empirical",NA,334,0.6,33,136,640,2162,465.839017111896,499.161922889684,174.160982888104,0.373865169061763,140.838077110316,0.282149079591237
"empirical",NA,335,0.6,34,136,615,1909,410.887532563321,439.955631711403,204.112467436679,0.496759943440785,175.044368288597,0.397868229593253
"empirical",NA,336,0.6,35,136,617,2026,476.580628192844,506.360922591731,140.419371807156,0.294639277176698,110.639077408269,0.218498451345692
"empirical",NA,337,0.6,36,136,580,1953,459.43246492775,488.424570374541,120.56753507225,0.262427112309555,91.5754296254595,0.18749144735949
"empirical",NA,338,0.6,37,136,612,2151,463.295177114143,495.35924217212,148.704822885857,0.32097209345484,116.64075782788,0.235467006361722
"empirical",NA,339,0.6,38,136,627,2025,465.92588140584,496.771496724061,161.07411859416,0.345707600762916,130.228503275939,0.262149708940077
"empirical",NA,340,0.6,39,136,594,1949,444.448728269536,468.949032180741,149.551271730464,0.336487118126634,125.050967819259,0.266662172726401
"empirical",NA,341,0.6,40,136,572,1838,378.53804668525,411.238976596645,193.46195331475,0.511076640799626,160.761023403355,0.390918742026327
"empirical",NA,342,0.6,41,136,551,1728,369.69167203832,404.269033939677,181.30832796168,0.490431193545758,146.730966060323,0.362953760347169
"empirical",NA,343,0.6,42,136,586,1884,422.827578487017,446.820168995638,163.172421512983,0.385907707573984,139.179831004362,0.311489589463273
"empirical",NA,344,0.6,43,136,588,1960,445.346561458202,474.178855661792,142.653438541798,0.320320062817386,113.821144338208,0.240038422167417
"empirical",NA,345,0.6,44,136,503,1587,324.083906907151,350.802352163554,178.916093092849,0.552067193956988,152.197647836446,0.433855836193161
"empirical",NA,346,0.6,45,136,521,1600,340.262024904674,374.184838165091,180.737975095326,0.531172925177178,146.815161834909,0.392359996612514
"empirical",NA,347,0.6,46,136,649,2100,484.258109594209,519.07135815489,164.741890405791,0.340194386303284,129.92864184511,0.250309788440185
"empirical",NA,348,0.6,47,136,587,1870,391.075956933798,418.113425044844,195.924043066202,0.50098718571791,168.886574955156,0.403925262474033
"empirical",NA,349,0.6,48,136,568,1851,416.017821901327,442.562955644864,151.982178098673,0.365326123299402,125.437044355136,0.283433221771489
"empirical",NA,350,0.6,49,136,588,1913,393.115564228284,419.56588294733,194.884435771716,0.495743372955199,168.43411705267,0.401448554085164
"empirical",NA,351,0.6,50,136,504,1531,325.774609468879,358.127634900495,178.225390531121,0.547081894508867,145.872365099505,0.407319488595277
"empirical",NA,352,0.6,51,136,587,2063,465.299095871181,500.073458135704,121.700904128819,0.261554138421348,86.926541864296,0.17382754563372
"empirical",NA,353,0.6,52,136,502,1542,335.595414413927,362.9919196812,166.404585586073,0.495848806148546,139.0080803188,0.382950894446587
"empirical",NA,354,0.6,53,136,586,1967,410.293894406991,438.540648708276,175.706105593009,0.428244504703053,147.459351291724,0.336250132629816
"empirical",NA,355,0.6,54,136,616,2068,457.318517325544,488.824576201315,158.681482674456,0.346982413050854,127.175423798685,0.260165773142941
"empirical",NA,356,0.6,55,136,566,1906,399.890708207355,430.740291098393,166.109291792645,0.415386725381258,135.259708901607,0.314016848892154
"empirical",NA,357,0.6,56,136,598,1887,430.785643129554,458.484102734433,167.214356870446,0.38816139659547,139.515897265567,0.304298221974292
"empirical",NA,358,0.6,57,136,598,1982,428.212925288008,459.511200065204,169.787074711992,0.396501517551803,138.488799934796,0.301382860559536
"empirical",NA,359,0.6,58,136,609,1998,415.083327414496,448.420115746723,193.916672585504,0.467175286931872,160.579884253277,0.358101429026827
"empirical",NA,360,0.6,59,136,565,1774,382.543786463572,416.854649288922,182.456213536428,0.476955109435042,148.145350711078,0.355388505235066
"empirical",NA,361,0.6,60,136,516,1518,301.597351051484,334.133179754876,214.402648948516,0.710890358290703,181.866820245124,0.544294404939203
"empirical",NA,362,0.6,61,136,633,2277,482.244665069885,513.390186491615,150.755334930115,0.312611721496738,119.609813508385,0.232980326962948
"empirical",NA,363,0.6,62,136,628,2291,506.334765041973,534.696399820557,121.665234958027,0.24028615721842,93.3036001794432,0.174498276425193
"empirical",NA,364,0.6,63,136,546,1704,358.45068706044,386.280371400533,187.54931293956,0.523222076870887,159.719628599467,0.41348108893127
"empirical",NA,365,0.6,64,136,583,2031,430.31851070351,456.559152874276,152.68148929649,0.354810414841039,126.440847125724,0.276942968572009
"empirical",NA,366,0.6,65,136,627,2216,478.371480714968,507.249328358671,148.628519285032,0.310696864835868,119.750671641329,0.236078521836217
"empirical",NA,367,0.6,66,136,550,1749,354.020077071595,386.887552500298,195.979922928405,0.553584205024541,163.112447499702,0.421601693943297
"empirical",NA,368,0.6,67,136,600,2128,460.569308357512,485.441887321129,139.430691642488,0.302735525603578,114.558112678871,0.235987284309251
"empirical",NA,369,0.6,68,136,623,2087,467.724009416627,496.123087830454,155.275990583373,0.331982082290455,126.876912169546,0.255736762270788
"empirical",NA,370,0.6,69,136,554,1738,356.923482130449,385.632376581398,197.076517869551,0.552153410286193,168.367623418602,0.43660136866922
"empirical",NA,371,0.6,70,136,490,1378,306.87706209197,339.08956620585,183.12293790803,0.596730614727889,150.91043379415,0.445045937221606
"empirical",NA,372,0.6,71,136,576,2059,438.017792065564,467.857243597975,137.982207934436,0.315015075720446,108.142756402025,0.231144773073025
"empirical",NA,373,0.6,72,136,603,2095,462.934064722561,491.680265352097,140.065935277439,0.302561306136288,111.319734647903,0.226406757587037
"empirical",NA,374,0.6,73,136,553,1700,359.764289677803,392.686004799981,193.235710322197,0.53711754019626,160.313995200019,0.408249831265762
"empirical",NA,375,0.6,74,136,596,1980,441.939798382417,468.817954539637,154.060201617583,0.348599972624037,127.182045460363,0.27128236926261
"empirical",NA,376,0.6,75,136,600,1950,443.058749534238,475.321066649177,156.941250465762,0.354222212360652,124.678933350823,0.262304665412285
"empirical",NA,377,0.6,76,136,562,1881,411.712837775592,443.008247090089,150.287162224408,0.365029089295299,118.991752909911,0.268599408005407
"empirical",NA,378,0.6,77,136,578,1916,430.649862617715,457.941410904888,147.350137382285,0.342157632389834,120.058589095112,0.2621701952175
"empirical",NA,379,0.6,78,136,633,2192,489.597182315984,517.639579135005,143.402817684016,0.292899597595037,115.360420864995,0.222858578661561
"empirical",NA,380,0.6,79,136,618,2120,482.934277820988,509.128441981338,135.065722179012,0.279677232248729,108.871558018662,0.213839080753325
"empirical",NA,381,0.6,80,136,611,2102,454.518465054329,484.196460843291,156.481534945671,0.344279819142147,126.803539156709,0.261884481633475
"empirical",NA,382,0.6,81,136,588,1901,374.791459563129,408.819594568273,213.208540436871,0.568872462263135,179.180405431727,0.43828722451757
"empirical",NA,383,0.6,82,136,630,2120,467.846291512818,500.520084947816,162.153708487182,0.346596118060156,129.479915052184,0.258690747776253
"empirical",NA,384,0.6,83,136,561,1931,430.725162475893,458.956490390122,130.274837524107,0.302454671501571,102.043509609878,0.222338090312523
"empirical",NA,385,0.6,84,136,580,1956,439.255204930638,470.037157055637,140.744795069362,0.320416909098635,109.962842944363,0.233945000504176
"empirical",NA,386,0.6,85,136,561,1811,359.183148942564,387.874803703719,201.816851057436,0.561877280856813,173.125196296281,0.446342981403153
"empirical",NA,387,0.6,86,136,580,2075,451.366231710811,481.393585075352,128.633768289189,0.284987576056874,98.6064149246475,0.204835332214102
"empirical",NA,388,0.6,87,136,566,1899,421.048954437736,447.950542793215,144.951045562264,0.344261739720573,118.049457206785,0.263532345492167
"empirical",NA,389,0.6,88,136,613,2111,453.490694856059,481.309988044609,159.509305143941,0.351736666161519,131.690011955391,0.273607477979837
"empirical",NA,390,0.6,89,136,620,1992,435.281787221735,466.176934952823,184.718212778265,0.424364671807801,153.823065047177,0.329967129460713
"empirical",NA,391,0.6,90,136,601,2064,445.417841633476,478.336309246497,155.582158366524,0.349294850417217,122.663690753503,0.256438176200193
"empirical",NA,392,0.6,91,136,540,1665,356.111328458448,386.712147491311,183.888671541552,0.516379729725471,153.287852508689,0.396387477101773
"empirical",NA,393,0.6,92,136,614,1969,441.141391901348,475.352313306212,172.858608098652,0.391844001202471,138.647686693788,0.291673528902076
"empirical",NA,394,0.6,93,136,559,1810,377.597641762121,409.789831914711,181.402358237879,0.480411788038016,149.210168085289,0.364113885862213
"empirical",NA,395,0.6,94,136,550,1858,432.735562988083,454.624437206819,117.264437011917,0.270984053638194,95.3755627931811,0.209789784682851
"empirical",NA,396,0.6,95,136,612,2132,459.465540980338,482.64676478379,152.534459019662,0.331982369546596,129.35323521621,0.268008085114081
"empirical",NA,397,0.6,96,136,656,2175,479.844355572147,508.819024830652,176.155644427853,0.367109964683886,147.180975169348,0.289259968646678
"empirical",NA,398,0.6,97,136,543,1584,340.001119628551,371.685792842256,202.998880371449,0.597053564391857,171.314207157744,0.460911367765004
