"removal_fraction","rep","n_sites_kept","n_predators","n_resources","n_realised_links","n_cooc_links","n_expected_links_raw","n_expected_links_conditioned","divergence_raw","relative_divergence_raw","divergence_conditioned","relative_divergence_conditioned","mean_abs_species_error_raw","mean_abs_species_error_conditioned"
0.2,97,299,114,92,874,2930,812.857136055142,844.133625569659,61.142863944858,0.0752196926529907,29.8663744303414,0.0353810978803104,1.91515732777542,1.85732245507281
0.2,98,299,114,93,856,2872,772.539553742463,806.866407211265,83.4604462575375,0.108033881052724,49.1335927887347,0.0608943343651558,1.87511327072746,1.79507662578655
0.2,99,299,109,94,826,2777,745.249761753598,777.275961913158,80.7502382464021,0.108353256036465,48.7240380868417,0.0626856360859458,1.89382735444726,1.81499793304102
0.2,100,299,106,92,809,2595,694.292646512108,726.187587982929,114.707353487892,0.165214703143038,82.8124120170706,0.11403721763834,2.04023381250882,1.92645920536212
0.4,1,224,105,91,747,2377,581.289644600036,614.827564114321,165.710355399964,0.285073640893746,132.172435885679,0.214974805295332,2.09180876417937,2.0094307997528
0.4,2,224,104,88,710,2397,601.132687850501,633.017899527492,108.867312149499,0.181103630446019,76.9821004725085,0.121611253852333,1.98900784116665,1.90531083970179
0.4,3,224,93,88,690,2314,586.684356898686,613.671141336773,103.315643101314,0.176100899719669,76.3288586632269,0.124380720424555,1.89889507669636,1.8256614971056
0.4,4,224,92,92,701,2249,555.870164255031,584.576576418105,145.129835744969,0.261085852556002,116.423423581895,0.199158550442203,2.08997435917489,1.9438235682083
0.4,5,224,107,88,715,2462,618.726953216604,651.700542337753,96.273046783396,0.155598598514089,63.2994576622467,0.0971296685363825,1.78351768945453,1.70644882796201
0.4,6,224,104,88,748,2498,620.648572055803,649.543670381709,127.351427944197,0.205190882051602,98.4563296182911,0.151577690781641,1.97745745348524,1.93619594370783
0.4,7,224,102,88,715,2436,601.76533842183,632.314730054752,113.23466157817,0.188170794075869,82.6852699452478,0.130766003091669,2.01496826747724,1.93790860969035
0.4,8,224,105,89,693,2287,564.006385553488,597.262351925409,128.993614446512,0.228709492925198,95.7376480745909,0.160294128310547,1.91790949135539,1.8571939632695
0.4,9,224,98,93,714,2363,570.898047438646,601.491658325743,143.101952561354,0.250661135036957,112.508341674257,0.1870488810891,1.9795759913427,1.89686920422961
0.4,10,224,101,87,701,2296,570.844036195081,602.955718694133,130.155963804919,0.228006172530879,98.0442813058668,0.16260610566595,1.99789269049793,1.89487480694901
0.4,11,224,106,93,762,2646,669.959892382402,699.836046331108,92.0401076175978,0.137381518900034,62.1639536688921,0.0888264529882202,1.90823127863796,1.87887979832687
0.4,12,224,110,91,744,2475,591.26903488104,627.778713452089,152.73096511896,0.258310440947898,116.221286547911,0.185130976978851,1.96144998411476,1.88902532410063
0.4,13,224,102,92,724,2447,567.909919675642,597.965311641545,156.090080324358,0.274850068499434,126.034688358455,0.210772574771039,2.09010279136795,2.00118473695648
0.4,14,224,100,88,710,2344,590.096062674784,621.299821450561,119.903937325216,0.203193928767658,88.7001785494389,0.142765498213646,1.9792373777185,1.9006085612744
0.4,15,224,106,90,714,2338,554.405055805867,588.436351579045,159.594944194133,0.287867043279666,125.563648420955,0.213385267725236,1.96440110747529,1.88051335098221
0.4,16,224,114,91,790,2821,698.111244878377,730.18241486404,91.8887551216228,0.131624803060766,59.8175851359603,0.0819214266439138,1.62355883738859,1.59650056686723
0.4,17,224,112,91,731,2547,615.694921587323,651.030758800653,115.305078412677,0.187276318790172,79.9692411993475,0.122834812515877,1.85900140635897,1.83081482993809
0.4,18,224,108,90,718,2452,596.669820120491,630.048382909392,121.330179879509,0.203345595483625,87.9516170906077,0.139595020757725,1.8442880348352,1.79420979625673
0.4,19,224,108,90,753,2568,618.948716810349,652.823272139921,134.051283189651,0.216578982311269,100.176727860079,0.153451526830078,1.88308864607546,1.79927567818945
0.4,20,224,106,93,759,2625,657.90250300078,689.329268292937,101.09749699922,0.153666381474611,69.6707317070626,0.101070322865582,1.88925062256105,1.83107746538696
0.4,21,224,103,91,765,2575,640.723508687232,671.938915009648,124.276491312768,0.193962746220123,93.061084990352,0.138496346783272,1.86576242395907,1.76619615367053
0.4,22,224,102,92,756,2426,597.147171745278,628.362934443241,158.852828254722,0.266019560622624,127.637065556759,0.203126343965293,2.01033579009293,1.91803642837736
0.4,23,224,104,89,699,2275,550.851575085566,585.20701388202,148.148424914434,0.26894436108569,113.79298611798,0.194449115302164,2.02814828464796,1.91944000661467
0.4,24,224,109,91,761,2538,600.194526684101,634.217384957137,160.805473315899,0.267922258812159,126.782615042863,0.199904036139645,1.89684218896081,1.80808739153005
0.4,25,224,104,88,668,2155,512.559654161439,549.750539597441,155.440345838561,0.303262936472956,118.249460402559,0.215096579057745,1.91766530211118,1.7863300151781
0.4,26,224,104,86,690,2200,528.73312798547,564.561202856197,161.26687201453,0.305006180772093,125.438797143803,0.222188128601807,2.03029539925538,1.87100119726913
0.4,27,224,97,90,714,2369,599.31306507975,629.0307149007,114.68693492025,0.191363982537222,84.9692850992998,0.135079707693945,1.97696166562971,1.8696065351707
0.4,28,224,100,89,725,2321,554.064359626252,584.635953555096,170.935640373748,0.308512246644152,140.364046444904,0.240087948049325,2.06265020882916,1.94848308321786
0.4,29,224,105,92,732,2449,599.298811440842,632.567272881797,132.701188559158,0.221427418219162,99.4327271182028,0.157189173991274,2.06883098762457,1.94211916228876
0.4,30,224,109,92,759,2602,638.077888159505,670.687972333821,120.922111840495,0.189509954951247,88.3120276661792,0.131673790658384,1.9616327073579,1.9043006190028
0.4,31,224,110,90,751,2588,644.018822058077,678.069291842671,106.981177941923,0.166114986515526,72.9307081573294,0.107556423856238,1.90307964133262,1.82455419374238
0.4,32,224,107,89,723,2491,614.183030731308,649.356921906052,108.816969268692,0.177173519657689,73.6430780939478,0.113409244761392,1.80705784331819,1.73629381576802
0.4,33,224,102,91,719,2360,567.536522951053,599.648365206275,151.463477048947,0.266878819113479,119.351634793725,0.199036037983142,2.04407358806858,1.94729744484596
0.4,34,224,111,89,771,2634,642.535826852105,674.865706511604,128.464173147895,0.199933089766004,96.1342934883957,0.142449516342023,1.82503408105719,1.76965925967131
0.4,35,224,114,91,745,2611,633.398918844851,668.613718644198,111.601081155149,0.176193987445826,76.3862813558025,0.11424575838901,1.79745818928382,1.771974749751
0.4,36,224,105,93,727,2367,581.823106620118,616.910092771,145.176893379882,0.249520673428101,110.089907229,0.178453730161076,1.92274231990206,1.79139123973092
0.4,37,224,113,91,797,2773,700.350758043353,735.343954425993,96.649241956647,0.13800119561042,61.656045574007,0.0838465390283047,1.98234576878877,1.90171282855791
0.4,38,224,104,88,723,2362,568.52778101927,600.205177949139,154.47221898073,0.27170566529535,122.794822050861,0.204588075148639,2.03764265147009,1.97037745531137
0.4,39,224,102,89,735,2390,584.053020406348,617.204779031788,150.946979593652,0.258447391451949,117.795220968212,0.190852736352752,2.0526520387048,1.95495522942285
0.4,40,224,99,91,693,2323,557.625371856117,589.245188401982,135.374628143883,0.242769850470171,103.754811598018,0.176080880489493,2.12150387385018,1.98018243522739
0.4,41,224,114,91,785,2640,660.652728950505,698.382756921378,124.347271049495,0.18821881088273,86.6172430786223,0.124025460566137,1.86711021963483,1.76086161411188
0.4,42,224,97,89,684,2144,543.21110210363,576.752359822224,140.78889789637,0.259178977291062,107.247640177776,0.185950934315785,1.91677605222365,1.76379669177144
0.4,43,224,110,90,758,2597,638.101151276245,670.275662475598,119.898848723755,0.187899439585636,87.7243375244016,0.130877999061461,1.86952484633757,1.82915514084549
0.4,44,224,100,88,680,2191,518.966138486269,550.061014084574,161.033861513731,0.310297434787243,129.938985915426,0.236226495949134,2.09057787613513,1.99759581496184
0.4,45,224,102,89,701,2278,548.243690162987,583.676947242509,152.756309837013,0.278628486889835,117.323052757491,0.201006829739919,1.97460793100084,1.8694652342886
0.4,46,224,110,92,759,2544,637.688809321561,670.6424000581,121.311190678439,0.190235721413243,88.3575999418998,0.131750691477671,1.86497764308127,1.82709870379627
0.4,47,224,109,94,771,2556,650.487615180872,682.751129641071,120.512384819128,0.185264687607648,88.2488703589293,0.129254814130183,2.01346375107744,1.96419727855859
0.4,48,224,93,90,686,2291,580.960503222665,610.238410568578,105.039496777335,0.180803163372839,75.7615894314218,0.124150804209182,1.90735158907513,1.8186110214095
0.4,49,224,104,92,769,2691,683.647507487075,711.450554220439,85.3524925129246,0.124848685292015,57.5494457795606,0.0808902958022424,1.8866316236224,1.84007220888393
0.4,50,224,98,92,684,2235,541.730866556918,572.319065298792,142.269133443082,0.262619581467275,111.680934701208,0.195137540355924,1.9853301056179,1.88639979601412
0.4,51,224,105,90,747,2521,626.210754007467,658.130694536468,120.789245992533,0.1928891275334,88.8693054635322,0.135032913980899,1.83831308656376,1.73967031169337
0.4,52,224,107,90,747,2427,621.65752118566,658.220449892874,125.34247881434,0.201626256488106,88.7795501071256,0.134878140175643,1.94455435151235,1.80972598586834
0.4,53,224,91,90,681,2248,526.924973646162,553.226408676529,154.075026353838,0.292404106959829,127.773591323471,0.230960759138634,2.2579991660068,2.18589296369891
0.4,54,224,110,93,753,2603,625.111844138367,660.236072043812,127.888155861633,0.204584438866151,92.763927956188,0.140501150852043,1.93616095436649,1.88103194629824
0.4,55,224,109,93,772,2644,644.536900958799,677.983225346058,127.463099041201,0.197759195558222,94.0167746539415,0.138671240141603,1.9395163560971,1.84869666266396
0.4,56,224,106,92,775,2662,678.765370594151,709.563418269308,96.2346294058489,0.141778932124382,65.4365817306921,0.0922209066108538,2.03525416632878,1.98130722148564
0.4,57,224,103,89,714,2373,571.513547699646,605.03072658465,142.486452300354,0.24931421638886,108.96927341535,0.180105354368485,1.99946836562358,1.87218348419332
0.4,58,224,113,89,748,2513,612.950500826454,648.296177964845,135.049499173546,0.220326925243484,99.7038220351552,0.153793629245431,1.746395236061,1.67746872954019
0.4,59,224,112,89,762,2549,624.999013983924,661.557598896812,137.000986016076,0.219201923444315,100.442401103188,0.151827144409922,1.84457104795566,1.7461368348646
0.4,60,224,104,92,772,2642,660.483688868079,690.740670538971,111.516311131921,0.168840371096878,81.2593294610286,0.117640864258975,1.99132488857858,1.89767728762347
0.4,61,224,115,90,727,2496,590.612798884717,629.07983555283,136.387201115283,0.230924899312764,97.9201644471704,0.155656180524558,1.83525753455015,1.76814066414189
0.4,62,224,105,90,724,2418,601.839470381432,633.709058798552,122.160529618568,0.202978594177523,90.2909412014482,0.14248011756788,1.94646912765285,1.89985792449109
0.4,63,224,113,90,758,2609,626.574154843348,662.109923030369,131.425845156652,0.209753058182731,95.8900769696306,0.144825011126185,1.81247160852872,1.75821944316001
0.4,64,224,110,93,775,2632,646.599924355927,680.865571411108,128.400075644073,0.198577313122904,94.1344285888924,0.138256996008473,1.91349894870429,1.83092796676985
0.4,65,224,103,89,742,2394,595.300576437388,627.081631145185,146.699423562612,0.246429164306448,114.918368854815,0.183259025854337,2.0763456396868,1.93883770211296
0.4,66,224,113,89,771,2674,668.598617706374,703.016878278256,102.401382293626,0.153158232131729,67.9831217217437,0.0967019766129083,1.83464389954054,1.77472548526945
0.4,67,224,101,90,714,2283,561.691747063107,595.909969167608,152.308252936893,0.271159855442527,118.090030832392,0.198167570509594,2.04659371710628,1.90376875110526
0.4,68,224,100,91,740,2402,599.093643821637,630.640732673606,140.906356178363,0.235199217403673,109.359267326394,0.173409774631532,1.99520149991887,1.89887334098243
0.4,69,224,101,89,751,2470,618.935435771253,649.845005709618,132.064564228747,0.213373732696661,101.154994290382,0.155660185739094,1.88008074549999,1.75787756126691
0.4,70,224,108,90,733,2482,617.164609852084,651.309739062071,115.835390147916,0.187689618456376,81.6902609379293,0.125424596069404,1.76126576482583,1.66414286373358
0.4,71,224,104,90,748,2559,626.47109339987,655.715561217552,121.52890660013,0.193989647535996,92.2844387824481,0.140738521762533,2.01798376927252,1.99936073666625
0.4,72,224,116,90,787,2694,663.346073128354,699.487093352753,123.653926871646,0.18640937495641,87.512906647247,0.125110109219862,1.91842537827331,1.88711179312058
0.4,73,224,104,89,740,2502,608.644152872587,640.614781477138,131.355847127413,0.215817151134139,99.3852185228618,0.155140376707665,1.94196924486981,1.83640037466809
0.4,74,224,101,88,674,2176,540.35648388871,573.606743762058,133.64351611129,0.247324720061682,100.393256237942,0.17502105288983,1.90540178131019,1.79635042063543
0.4,75,224,108,92,761,2570,640.10062721444,672.170880760094,120.89937278556,0.188875573066822,88.8291192399057,0.132152584681231,1.92453152185584,1.89266860022515
0.4,76,224,98,89,714,2214,549.209971781869,582.622378468838,164.790028218131,0.300049228318785,131.377621531162,0.225493606813437,2.14452955009984,2.02381454287646
0.4,77,224,107,93,783,2761,681.079517002498,711.449378437843,101.920482997502,0.149645497263028,71.5506215621566,0.100570221481201,1.84147726404723,1.80154111057519
0.4,78,224,90,86,650,2023,500.833576270161,532.118032086602,149.166423729839,0.297836308900694,117.881967913398,0.221533495963567,2.14577233740692,2.02694648304316
0.4,79,224,108,89,720,2378,572.410461270643,607.252085437391,147.589538729357,0.257838646767105,112.747914562609,0.185669044646259,1.96814087641002,1.87474430823298
0.4,80,224,103,92,736,2518,632.550772621108,662.517649337531,103.449227378892,0.163542962646664,73.4823506624687,0.110913800916769,1.97602240540042,1.91175529951802
0.4,81,224,99,91,687,2327,568.094745717921,598.54091324141,118.905254282079,0.209305323061587,88.4590867585904,0.147791211597447,1.8591993986149,1.79069950042115
0.4,82,224,121,91,794,2837,716.048951798674,754.031870653898,77.9510482013261,0.108862736277342,39.9681293461023,0.0530058886124294,1.70176577637884,1.64440585423595
0.4,83,224,113,91,743,2513,623.079855067143,660.876066637639,119.920144932857,0.192463524470606,82.1239333623607,0.124265255632853,1.76035433072414,1.69179109564161
0.4,84,224,102,92,741,2465,606.244855156075,637.498616582736,134.755144843925,0.222278413907913,103.501383417264,0.162355463564886,2.07078334452676,1.98668027441431
0.4,85,224,98,92,696,2339,587.690427152295,619.470549381465,108.309572847705,0.184296983315737,76.5294506185353,0.123540095158598,1.85254494336678,1.73733565948187
0.4,86,224,105,90,674,2144,514.355218817778,552.276939208626,159.644781182222,0.310378460918814,121.723060791374,0.220402215174501,1.83720592672366,1.6921303681279
0.4,87,224,102,91,728,2365,584.781678119908,619.951487849996,143.218321880092,0.244909044244587,108.048512150004,0.174285430824141,2.08627465336449,1.94613147907088
0.4,88,224,99,91,737,2449,614.159122249507,643.358321253246,122.840877750493,0.200014740969015,93.6416787467545,0.145551360188119,1.96303664970025,1.85259314684549
0.4,89,224,102,92,715,2334,579.439633260625,614.407351747106,135.560366739375,0.233950801702239,100.592648252894,0.163723054365891,1.92671524217826,1.85370219086423
0.4,90,224,103,87,693,2445,632.040903792709,663.122337385041,60.9590962072906,0.096448023919799,29.8776626149594,0.0450560340536545,1.86188072489017,1.84226882400065
0.4,91,224,113,90,759,2550,612.791852596232,650.932301976356,146.208147403768,0.238593491059523,108.067698023644,0.166019872873922,1.8076515671165,1.69809844510054
0.4,92,224,100,89,721,2380,561.332700822746,591.236867051314,159.667299177254,0.284443252536738,129.763132948686,0.219477404370699,2.01455301399739,1.93077950123951
0.4,93,224,105,89,719,2475,587.650549987385,620.668927209377,131.349450012615,0.223516254711979,98.3310727906231,0.158427574637472,1.91632875279081,1.84314512258617
0.4,94,224,113,90,742,2570,651.448362111578,688.977426606768,90.5516378884221,0.139000484389755,53.0225733932321,0.0769583608194098,1.65281307353965,1.58415796573349
0.4,95,224,105,90,775,2576,623.681794646045,655.235033116847,151.318205353955,0.242620847125788,119.764966883153,0.18278169027906,2.02267569995002,1.95186510835362
0.4,96,224,98,92,733,2408,594.22794437032,622.375433862132,138.77205562968,0.233533372074467,110.624566137868,0.177745714433796,2.04909021069873,2.00268020564251
0.4,97,224,104,92,757,2554,626.340707543626,657.380301571556,130.659292456374,0.20860737755461,99.6196984284442,0.151540437385011,1.74210801264737,1.6765599214501
0.4,98,224,102,91,798,2696,685.684812495689,713.744724420658,112.315187504311,0.163800022193167,84.2552755793419,0.118046792776971,2.07574433246032,2.01590318533002
0.4,99,224,105,92,753,2560,635.841268416853,667.425129892925,117.158731583147,0.184257828805063,85.5748701070745,0.128216433985342,1.91629742069732,1.86116606652852
0.4,100,224,97,92,700,2305,562.088080033192,590.844536077377,137.911919966808,0.24535642164599,109.155463922623,0.18474481400354,1.9680719863096,1.86625126195719
0.6,1,150,91,89,624,2088,480.590136231427,511.358122014661,143.409863768573,0.298403676973332,112.641877985339,0.220279825695443,1.98982730063132,1.87628435001198
0.6,2,150,91,85,609,1945,433.924764361894,462.920497644958,175.075235638106,0.403469103441382,146.079502355042,0.315560669916758,2.29207697130738,2.1837875172084
0.6,3,150,96,87,609,2126,451.088489257351,482.286070637015,157.911510742649,0.350067701799766,126.713929362985,0.262736033814161,2.06131448908283,2.00208593001039
0.6,4,150,93,82,523,1647,346.231959373187,382.292615789657,176.768040626813,0.510548018001664,140.707384210343,0.368061998581115,2.02538783387012,1.88652116830657
0.6,5,150,94,84,611,2135,474.206553741687,502.690657849611,136.793446258313,0.288468063503036,108.309342150389,0.215459230162959,1.94435067733654,1.90049745198546
0.6,6,150,96,88,615,2056,459.361004177103,492.177355193699,155.638995822897,0.33881630005078,122.822644806301,0.249549564827021,1.96511498123404,1.87923055981332
0.6,7,150,85,83,523,1639,359.851809433111,393.811140978282,163.148190566889,0.453376046167181,129.188859021718,0.32804775075889,2.21205459822566,2.02851235814297
0.6,8,150,88,85,605,2055,430.729371649404,457.818191790537,174.270628350596,0.404594252960407,147.181808209463,0.321485277013199,2.32309736172621,2.20405512170491
0.6,9,150,84,82,600,1935,441.123550981294,467.098446673645,158.876449018706,0.360163153078725,132.901553326355,0.284525787385484,2.28081494246265,2.19492746995972
0.6,10,150,99,89,624,2146,488.724874554299,522.069286186865,135.275125445701,0.276791979473253,101.930713813135,0.195243651580473,1.8002902046697,1.70741409114247
0.6,11,150,93,87,577,1970,402.838068332546,432.279088551544,174.161931667454,0.432337322012185,144.720911448456,0.334785825364301,2.13084520808016,2.04114171216976
0.6,12,150,89,83,546,1842,383.86456905132,412.868017001207,162.13543094868,0.422376650570748,133.131982998793,0.322456517619779,2.28495203740564,2.22418316861423
0.6,13,150,86,85,612,1956,431.738008888377,459.377278523108,180.261991111623,0.417526340976451,152.622721476892,0.33223828999025,2.51284249232152,2.44889578350343
0.6,14,150,88,85,591,1993,432.888346609026,462.334453126531,158.111653390974,0.365248116817006,128.665546873469,0.278295389848994,2.12405902179218,1.99012743735017
0.6,15,150,81,81,550,1730,377.9298070756,406.677455499193,172.0701929244,0.455296697172075,143.322544500807,0.352423136721164,2.41143408079578,2.25141343135596
0.6,16,150,96,86,642,2189,497.482551367007,529.386071289322,144.517448632993,0.290497522447532,112.613928710678,0.212725522672718,1.92738901778734,1.83656291949538
0.6,17,150,84,85,560,1748,378.617545473282,407.096212205669,181.382454526718,0.479065105923669,152.903787794331,0.375596193749604,2.5223167673974,2.41033379073155
0.6,18,150,85,78,490,1563,317.329632918652,349.560596168004,172.670367081348,0.544135653179332,140.439403831996,0.401759824681438,2.17624252013677,2.00778608321238
0.6,19,150,94,84,634,2075,434.204068088172,464.212897858352,199.795931911828,0.460142929548177,169.787102141648,0.365752659878607,2.35102935616632,2.24015108562313
0.6,20,150,89,86,582,1970,448.477145429321,478.2379937432,133.522854570679,0.297724992079272,103.7620062568,0.216967299993562,1.95676961297049,1.82563252320321
0.6,21,150,90,84,601,2003,416.695353521781,445.131802052464,184.304646478219,0.442300699829101,155.868197947536,0.350161900877091,2.35173577316793,2.23756053708399
0.6,22,150,89,85,595,1988,447.063060711637,474.284096714378,147.936939288363,0.330908438404362,120.715903285622,0.254522350890292,2.03236058646041,1.97401093708359
0.6,23,150,80,87,541,1835,391.797610758906,418.436816664358,149.202389241094,0.380814954312997,122.563183335642,0.292907264500949,2.12489264742904,1.98049365508222
0.6,24,150,90,85,583,2009,436.596910741286,462.589851742183,146.403089258714,0.33532781762047,120.410148257817,0.260295697807321,2.0026305945318,1.96455251996837
0.6,25,150,97,85,615,2050,452.946987970687,484.828574086277,162.053012029313,0.357774786747892,130.171425913723,0.268489591726413,2.06796921214088,1.96541333987089
0.6,26,150,94,80,565,1968,415.947806431742,447.237565532597,149.052193568258,0.358343501909338,117.762434467403,0.263310695574429,2.02296500602983,1.95663200896924
0.6,27,150,87,88,622,2187,497.028290114701,519.884636580945,124.971709885299,0.251437820282743,102.115363419055,0.196419275034984,2.00976584435853,1.96777583065252
0.6,28,150,87,86,544,1767,372.425334390198,401.861497602729,171.574665609802,0.46069547306908,142.138502397271,0.353700225687671,2.20293882208259,2.04325253448897
0.6,29,150,86,87,604,1892,425.070119278309,453.983094722397,178.929880721691,0.42094203428244,150.016905277603,0.330446016650324,2.33944854610382,2.17179421438548
0.6,30,150,91,85,612,1937,450.339861503002,480.162475285204,161.660138496998,0.358973638170648,131.837524714796,0.274568571058137,2.11419981065758,2.02945777652099
0.6,31,150,99,89,690,2467,561.436050958353,588.874364017448,128.563949041647,0.228991260575789,101.125635982552,0.171727013709084,1.90103504803593,1.86269762763891
0.6,32,150,80,82,568,1674,349.409403185218,376.608821940131,218.590596814782,0.625600212307135,191.391178059869,0.508196215568988,2.9695554270267,2.8089025174524
0.6,33,150,92,84,579,1856,379.975816207783,411.136052921608,199.024183792217,0.523781186335773,167.863947078392,0.408292938275592,2.40326863491506,2.2688312805848
0.6,34,150,82,89,604,2004,446.485999786361,471.674776470625,157.514000213639,0.352785978259133,132.325223529375,0.280543353451117,2.44327458166128,2.41338102615894
0.6,35,150,90,86,581,1825,400.915421231712,436.413497914882,180.084578768288,0.449183466714809,144.586502085118,0.331306210224778,2.26211059565866,2.08298796271385
0.6,36,150,99,85,623,2146,445.82519421278,477.992342745391,177.17480578722,0.397408688623056,145.007657254609,0.30336815945993,2.15696333528294,2.04819554528737
0.6,37,150,97,84,615,2105,482.362682308138,512.938662290911,132.637317691862,0.274974251857925,102.061337709089,0.19897376667467,1.85896153143755,1.77539395620473
0.6,38,150,87,84,565,1814,376.704165238082,407.65609111422,188.295834761918,0.499850684270806,157.34390888578,0.385972176831019,2.31555151208263,2.17284662594061
0.6,39,150,96,87,644,2196,501.233620330177,533.335822559038,142.766379669823,0.284830015144992,110.664177440962,0.207494364263732,1.96495712669865,1.88926307637211
0.6,40,150,94,88,666,2257,519.76727265192,547.305158536755,146.23272734808,0.281342699016006,118.694841463245,0.216871410056834,2.02775378072714,1.98254457120633
0.6,41,150,85,86,599,1980,455.748558373017,481.628682434917,143.251441626983,0.314321217248341,117.371317565083,0.243696693834142,2.21011535508784,2.11406946927046
0.6,42,150,84,78,573,1837,386.250861732614,413.499467690802,186.749138267386,0.483491835926736,159.500532309198,0.385733343745113,2.57288373041874,2.47292827668842
0.6,43,150,87,83,535,1687,361.442992310362,395.366691597516,173.557007689638,0.480178095528294,139.633308402484,0.353174183283579,2.26332534079568,2.08492501010891
0.6,44,150,82,76,507,1425,292.406123445157,325.033049247291,214.593876554843,0.73388981744458,181.966950752709,0.559841379743097,2.70270229480681,2.47337787831134
0.6,45,150,79,88,571,1887,422.170757199668,444.677712245076,148.829242800332,0.352533282474472,126.322287754924,0.284076049409249,2.3500737233424,2.27150520895622
0.6,46,150,95,87,625,2204,500.816689821741,529.330223438714,124.183310178259,0.247961604918679,95.6697765612855,0.180737415558441,1.83509271683002,1.7818748034336
0.6,47,150,100,89,630,2238,466.580264762264,498.593039040759,163.419735237736,0.350249994652053,131.406960959241,0.263555546647932,1.99415805196462,1.98988816603044
0.6,48,150,95,86,593,2108,441.163788038951,473.091432326867,151.836211961049,0.344171974395242,119.908567673133,0.253457491469188,2.03242998264129,1.964262319926
0.6,49,150,86,87,587,1989,431.728690791127,459.584459926409,155.271309208873,0.359650198193555,127.415540073591,0.277240749380415,2.198260854799,2.11931849006708
0.6,50,150,82,86,553,1843,372.280586106483,397.995501903588,180.719413893517,0.485438727234157,155.004498096412,0.389462939543373,2.52361178371989,2.35527297276098
0.6,51,150,91,86,591,1947,433.318284558945,461.280048772192,157.681715441055,0.363893519059672,129.719951227808,0.281217346323754,2.0800998779211,2.04325791787255
0.6,52,150,88,85,608,2146,464.606657779484,489.422117296244,143.393342220516,0.308633851494599,118.577882703756,0.242281414168256,2.04609740137462,2.06170252864316
0.6,53,150,85,80,511,1541,304.54902725494,337.322753333915,206.45097274506,0.677890763946647,173.677246666085,0.514869646205462,2.49201837794468,2.29114577244942
0.6,54,150,91,80,589,1881,413.600645077596,444.135084198265,175.399354922404,0.424079016824304,144.864915801735,0.326173096780317,2.23554929719945,2.08574226016754
0.6,55,150,95,86,618,2159,480.036039752821,510.402690929405,137.963960247179,0.287403338128986,107.597309070595,0.210808663400008,2.05545972812544,1.95452915681614
0.6,56,150,91,83,607,2040,456.021849931424,485.712847527792,150.978150068576,0.33107657032504,121.287152472208,0.249709582708265,2.15206995741385,2.0239136580629
0.6,57,150,86,88,585,2032,440.649022336973,465.160237432455,144.350977663027,0.327587196035214,119.839762567545,0.257631140677511,2.20706132389735,2.14359743970659
0.6,58,150,89,81,597,1899,428.757726404792,456.258709579586,168.242273595208,0.392394733048774,140.741290420414,0.308468172695484,2.25221932822361,2.18789891424492
0.6,59,150,91,84,584,1994,424.530723343387,453.636937400204,159.469276656613,0.375636597984509,130.363062599796,0.287373121216511,2.10754289446918,2.03847185545899
0.6,60,150,96,85,652,2214,506.462393879657,535.703014663949,145.537606120343,0.287361130617183,116.296985336051,0.217092273428787,2.07504247730824,2.00418636702909
0.6,61,150,93,91,630,2283,517.132112560145,545.005081933288,112.867887439855,0.21825735570952,84.9949180667121,0.155952523901632,1.79809843453891,1.76139625817058
0.6,62,150,91,87,629,2147,468.500984759093,495.569275320219,160.499015240907,0.34257988875613,133.430724679781,0.269247371305581,2.11228122351016,2.0399299417743
0.6,63,150,81,81,545,1769,374.025206625514,399.089756896196,170.974793374486,0.457121045175094,145.910243103804,0.365607587221927,2.38936609269325,2.32336597802487
0.6,64,150,96,86,673,2502,572.379774700819,597.79840940037,100.620225299181,0.17579276862425,75.2015905996296,0.125797575599208,1.98236920563509,1.97011297617889
0.6,65,150,87,84,543,1886,401.621310728897,429.288319794773,141.378689271103,0.352019889120217,113.711680205227,0.264884169826908,1.96847552566937,1.94112381277834
0.6,66,150,89,85,627,2193,490.143282260438,515.147925795956,136.856717739562,0.279217777112863,111.852074204044,0.217126127473426,2.02829116597704,1.96323055651289
0.6,67,150,96,92,627,2083,435.594213663741,469.282627541535,191.405786336259,0.439413059981591,157.717372458465,0.336081847488603,2.24341482466588,2.14276780515825
0.6,68,150,94,88,622,2092,463.043204722572,492.803813005588,158.956795277428,0.343287178509973,129.196186994412,0.26216555875745,2.04660579978107,1.9696847300666
0.6,69,150,93,82,598,1950,437.702303204898,469.638068458757,160.297696795102,0.366225390228444,128.361931541243,0.273320968128707,2.07506952365393,1.92517958274778
0.6,70,150,85,79,533,1778,399.085087890349,426.907534610024,133.914912109651,0.335554788121889,106.092465389976,0.2485139211396,1.97010603788666,1.8929531997048
0.6,71,150,92,87,611,2055,489.492858045477,520.162059761565,121.507141954523,0.248230673762423,90.8379402384348,0.174633921359189,2.0447090712248,1.8816575136076
0.6,72,150,101,89,694,2516,568.852767817615,597.044212851726,125.147232182385,0.219999337724079,96.9557871482737,0.162392977037954,1.81858392141024,1.76614964848728
0.6,73,150,97,80,601,2001,439.738449630112,470.815205869709,161.261550369888,0.366721514813031,130.184794130291,0.276509323631145,2.00613693804783,1.91551942611417
0.6,74,150,96,88,572,1895,397.880767063134,432.989863409327,174.119232936866,0.43761661118251,139.010136590673,0.321047092179292,2.10004835637463,2.00859234852023
0.6,75,150,98,89,637,2148,478.043055320108,511.617886731275,158.956944679892,0.332515958365822,125.382113268725,0.245069839269677,2.00400487838051,1.92102760357125
