"","species","interactions","potential_prey","prob_expected","prob_int","expected_indegree","mean_cooccurrence"
"112","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"113","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"114","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"115","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"116","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"117","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"118","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"119","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"120","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"121","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"122","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"123","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"124","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"125","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"126","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"127","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"128","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"129","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"130","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"131","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"132","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"133","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"134","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"135","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"136","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"137","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"138","Aaet",5,"Amit",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"139","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"140","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"141","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"142","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"143","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"144","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"145","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"146","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"147","Aaet",5,"Calc",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
