"source","model_rep","subset_id","removal_fraction","site_rep","n_sites_kept","n_observed_links","n_cooc_links","expected_links_raw","expected_links_conditioned","divergence_raw","relative_divergence_raw","divergence_conditioned","relative_divergence_conditioned"
"empirical",NA,119,0.2,18,26,98,483,88.7239214423666,93.5463684656896,9.27607855763335,0.104549916266482,4.45363153431038,0.0476088126921127
"empirical",NA,120,0.2,19,26,107,519,100.891618577719,105.426474040977,6.10838142228128,0.060543992735887,1.5735259590233,0.0149253398952877
"empirical",NA,121,0.2,20,26,106,483,90.2025520623889,94.7050414043817,15.7974479376111,0.175133048637966,11.2949585956183,0.119264596985813
"empirical",NA,122,0.2,21,26,95,458,84.8104163045961,90.1647986458072,10.1895836954039,0.120145427170268,4.83520135419279,0.0536262646488773
"empirical",NA,123,0.2,22,26,105,492,94.280259962705,98.5136383367163,10.719740037295,0.113700789980166,6.48636166328373,0.0658422709058168
"empirical",NA,124,0.2,23,26,98,462,87.0341321511253,91.8219957249092,10.9658678488747,0.125995027213388,6.17800427509076,0.0672824003259472
"empirical",NA,125,0.2,24,26,106,497,95.8071788894263,99.9423474840832,10.1928211105737,0.106388907686526,6.05765251591676,0.0606114691960932
"empirical",NA,126,0.2,25,26,100,490,93.9923960966739,98.0984239439069,6.00760390332611,0.0639158501411872,1.90157605609312,0.0193843690820196
"empirical",NA,127,0.2,26,26,101,473,90.2702839358926,94.9293748382875,10.7297160641074,0.118862106069449,6.07062516171248,0.0639488585282881
"empirical",NA,128,0.2,27,26,105,487,90.8563089790351,96.2344258222156,14.1436910209649,0.155670983995492,8.76557417778437,0.0910856390828161
"empirical",NA,129,0.2,28,26,106,497,94.5213053742734,99.4974238961245,11.4786946257266,0.121440288835144,6.50257610387546,0.0653542157097872
"empirical",NA,130,0.2,29,26,106,506,96.7656376440853,101.413181215116,9.23436235591468,0.0954301814232826,4.58681878488404,0.0452290198367268
"empirical",NA,131,0.2,30,26,94,453,85.5748468051656,89.8211953550405,8.42515319483437,0.0984536170309076,4.1788046449595,0.0465235919923103
"empirical",NA,132,0.2,31,26,108,513,91.8487280817046,96.4998000827477,16.1512719182954,0.175846440725102,11.5001999172523,0.119173303026442
"empirical",NA,133,0.2,32,26,104,474,90.2677401987731,94.9699054949454,13.7322598012269,0.152128099927925,9.03009450505463,0.0950837474039105
"empirical",NA,134,0.2,33,26,102,482,92.9480603851893,96.492008950108,9.05193961481066,0.0973870737839843,5.50799104989204,0.057082354381698
"empirical",NA,135,0.2,34,26,100,453,83.9826479058796,88.2552612070381,16.0173520941204,0.190722160988199,11.7447387929619,0.133076925186476
"empirical",NA,136,0.2,35,26,102,490,89.7034765316439,95.0347361553177,12.2965234683561,0.137079675658037,6.96526384468227,0.0732917681099125
"empirical",NA,137,0.2,36,26,106,506,97.9433320068734,101.866128401229,8.05666799312661,0.0822584634200643,4.13387159877075,0.0405814146826932
"empirical",NA,138,0.2,37,26,101,484,91.7834175055192,96.2363904302388,9.2165824944808,0.100416641098885,4.76360956976119,0.0494990465505281
"empirical",NA,139,0.2,38,26,105,491,93.2122458159982,98.4355157173847,11.7877541840018,0.126461433053238,6.56448428261534,0.0666881687445255
"empirical",NA,140,0.2,39,26,98,488,91.5201350261572,95.426142544658,6.47986497384279,0.070802615970691,2.57385745534199,0.0269722466685423
"empirical",NA,141,0.2,40,26,99,491,92.2035109445502,96.8069380817679,6.79648905544981,0.073711824916701,2.19306191823212,0.0226539746188414
"empirical",NA,142,0.2,41,26,104,504,93.5594074416879,98.1582580181558,10.4405925583121,0.111593188155017,5.84174198184422,0.0595135050253613
"empirical",NA,143,0.2,42,26,94,448,82.2283427270424,87.9295486574682,11.7716572729576,0.143158148182965,6.0704513425318,0.0690376720365004
"empirical",NA,144,0.2,43,26,105,505,96.7959956783318,101.519935793536,8.20400432166819,0.0847556168431944,3.48006420646423,0.0342796139424452
"empirical",NA,145,0.2,44,26,104,471,87.0778053549535,91.7863043305045,16.9221946450465,0.194334188557772,12.2136956694955,0.133066646038132
"empirical",NA,146,0.2,45,26,96,462,86.6888680095215,90.3522997982172,9.31113199047851,0.107408623555401,5.64770020178275,0.062507542302694
"empirical",NA,147,0.2,46,26,106,492,92.534318229266,96.7917131581396,13.465681770734,0.145520948642761,9.20828684186037,0.0951350744956414
"empirical",NA,148,0.2,47,26,107,488,89.411109267499,94.7679145880806,17.588890732501,0.19671929893945,12.2320854119194,0.12907412245049
"empirical",NA,149,0.2,48,26,102,485,90.6128115566564,95.7381694119118,11.3871884433436,0.125668636120221,6.26183058808824,0.0654057898386048
"empirical",NA,150,0.2,49,26,105,508,95.0072602754352,99.8632817009659,9.99273972456483,0.105178695771196,5.13671829903406,0.0514375074756268
"empirical",NA,151,0.2,50,26,103,495,94.328361987934,98.2260468289218,8.67163801206603,0.0919303360019679,4.77395317107825,0.048601703165281
"empirical",NA,152,0.2,51,26,105,499,91.5121169324642,96.5329521450707,13.4878830675358,0.147389040049088,8.46704785492928,0.087711477446633
"empirical",NA,153,0.2,52,26,101,492,88.9629666292943,93.5070416351222,12.0370333707057,0.135303866617483,7.49295836487779,0.0801325572261861
"empirical",NA,154,0.2,53,26,103,478,91.1452062198376,94.6893308442275,11.8547937801624,0.130064918077745,8.31066915577249,0.0877677461829811
"empirical",NA,155,0.2,54,26,95,427,81.4010401368597,86.3907966463126,13.5989598631403,0.167061254257641,8.60920335368743,0.0996541725264308
"empirical",NA,156,0.2,55,26,101,490,93.3945512724426,98.1283658552908,7.60544872755739,0.0814335378663732,2.87163414470916,0.0292640575401402
"empirical",NA,157,0.2,56,26,106,489,91.2388416566578,96.5467236134809,14.7611583433422,0.161785902531403,9.45327638651912,0.0979140050817753
"empirical",NA,158,0.2,57,26,105,511,99.4229128949725,103.819997724413,5.57708710502749,0.0560945856707997,1.18000227558656,0.0113658476348539
"empirical",NA,159,0.2,58,26,102,482,90.8602836551196,94.2950314903183,11.1397163448804,0.122602702707419,7.70496850968168,0.0817112883670099
"empirical",NA,160,0.2,59,26,100,473,85.2690124459179,89.8565561884793,14.7309875540821,0.172758979276619,10.1434438115207,0.112884849384214
"empirical",NA,161,0.2,60,26,98,471,90.7303317510723,95.1023105918268,7.26966824892772,0.0801239024329017,2.89768940817316,0.0304691798773414
"empirical",NA,162,0.2,61,26,94,416,80.0229483388747,84.8202852141416,13.9770516611253,0.174663042930341,9.17971478585842,0.108225464730316
"empirical",NA,163,0.2,62,26,108,519,100.194924973116,104.620974439894,7.80507502688391,0.077898905847558,3.37902556010563,0.0322977832905476
"empirical",NA,164,0.2,63,26,108,498,91.6882991869329,95.7255980324243,16.3117008130671,0.177903843322592,12.2744019675757,0.128224865865222
"empirical",NA,165,0.2,64,26,101,492,96.3368805701363,99.6324953489436,4.66311942986371,0.048404301678305,1.36750465105644,0.0137254883185151
"empirical",NA,166,0.2,65,26,105,486,92.0567516014168,96.8638017099777,12.9432483985832,0.140600750878374,8.13619829002225,0.0839962725640589
"empirical",NA,167,0.2,66,26,107,508,92.2413047659405,97.1306140190835,14.7586952340595,0.160000937448893,9.86938598091646,0.101609426446922
"empirical",NA,168,0.2,67,26,104,503,95.7312177797286,99.5518927228266,8.2687822202714,0.0863749820805303,4.44810727717338,0.0446812928967392
"empirical",NA,169,0.2,68,26,105,500,94.5666908361637,99.6780524679155,10.4333091638363,0.110327527288778,5.32194753208452,0.0533913675108927
"empirical",NA,170,0.2,69,26,101,481,92.5028777612246,96.8600372227335,8.49712223877543,0.0918579231741184,4.1399627772665,0.0427417012833321
"empirical",NA,171,0.2,70,26,92,442,82.6204123344099,86.6383774697229,9.37958766559011,0.113526275173087,5.36162253027713,0.0618850754926803
"empirical",NA,172,0.2,71,26,101,491,90.3094437395754,95.3569035189001,10.6905562604246,0.118376947279765,5.64309648109989,0.0591786884101307
"empirical",NA,173,0.2,72,26,102,500,90.0477070665336,95.1265438467136,11.9522929334664,0.132732895959641,6.87345615328636,0.0722559222204288
"empirical",NA,174,0.2,73,26,105,487,92.3503576931206,96.7294848491255,12.6496423068794,0.136974480910124,8.27051515087447,0.0855014907168633
"empirical",NA,175,0.2,74,26,100,467,90.1539375952428,94.6094689557664,9.84606240475718,0.10921389200949,5.3905310442336,0.0569766547020138
"empirical",NA,176,0.2,75,26,107,507,94.6184209942478,99.2075976138098,12.3815790057522,0.130858017663441,7.79240238619016,0.0785464276286986
"empirical",NA,177,0.2,76,26,100,467,87.8319158999738,92.1261157950981,12.1680841000262,0.138538297557845,7.87388420490188,0.0854685355715479
"empirical",NA,178,0.2,77,26,104,499,94.18528761486,99.0826079443613,9.81471238513998,0.104206427921886,4.91739205563869,0.0496292150323697
"empirical",NA,179,0.2,78,26,95,460,88.3936910971644,92.7581254500741,6.60630890283556,0.0747373349934415,2.24187454992588,0.0241690368261327
"empirical",NA,180,0.2,79,26,104,488,91.9667926171243,96.3065785755,12.0332073828757,0.130842960164679,7.6934214245,0.0798846925962457
"empirical",NA,181,0.2,80,26,95,399,75.6750734217886,81.1295468987061,19.3249265782114,0.255367133514368,13.8704531012939,0.170966727061989
"empirical",NA,182,0.2,81,26,106,493,88.1886898323444,92.2983778806953,17.8113101676556,0.201968191176405,13.7016221193047,0.148449219086119
"empirical",NA,183,0.2,82,26,104,486,90.8338150033542,94.3267911194997,13.1661849966458,0.144948057022152,9.67320888050028,0.102549962377556
"empirical",NA,184,0.2,83,26,97,460,87.9684194690542,92.9069984341708,9.03158053094582,0.102668441532282,4.09300156582917,0.0440548250918822
"empirical",NA,185,0.2,84,26,101,482,87.5037857808409,92.0086977654449,13.4962142191591,0.154235775043622,8.99130223455509,0.0977223072700839
"empirical",NA,186,0.2,85,26,102,472,89.5262944027376,94.7388111800352,12.4737055972624,0.139330078168419,7.26118881996484,0.0766442889616398
"empirical",NA,187,0.2,86,26,96,434,79.3333522208966,84.4138155933433,16.6666477791034,0.210083745518488,11.5861844066567,0.137254598968399
"empirical",NA,188,0.2,87,26,99,484,90.9985811939319,94.9750649857492,8.00141880606806,0.0879290501136035,4.02493501425077,0.0423788603340751
"empirical",NA,189,0.2,88,26,99,444,84.1475539061754,88.1970545860595,14.8524460938246,0.176504787178783,10.8029454139405,0.122486464708403
"empirical",NA,190,0.2,89,26,99,442,82.7671906392038,87.8228709314087,16.2328093607962,0.196126136883851,11.1771290685913,0.127269001229997
"empirical",NA,191,0.2,90,26,100,476,91.6465681068586,95.6675143596229,8.35343189314143,0.0911483328366585,4.33248564037706,0.045286905062578
"empirical",NA,192,0.2,91,26,104,474,90.6820467744844,95.5070311032749,13.3179532255156,0.146864276879808,8.49296889672513,0.0889250644545888
"empirical",NA,193,0.2,92,26,102,475,88.9498077096673,93.5281678547047,13.0501922903327,0.146714114694083,8.47183214529532,0.0905805420935461
"empirical",NA,194,0.2,93,26,101,482,86.3195241622836,91.3931814272449,14.6804758377164,0.170071324884931,9.60681857275506,0.105115265961091
"empirical",NA,195,0.2,94,26,102,491,93.327079811928,98.0074032896947,8.67292018807204,0.0929303713943439,3.99259671030532,0.0407377052782821
"empirical",NA,196,0.2,95,26,106,494,92.6978980490942,97.6803147278556,13.3021019509058,0.143499499242807,8.31968527214437,0.0851725887178354
"empirical",NA,197,0.2,96,26,103,496,90.0146851041875,94.9238127104648,12.9853148958125,0.144257738398824,8.07618728953517,0.085080730102667
"empirical",NA,198,0.2,97,26,99,459,84.2227863796992,89.4480377430289,14.7772136203008,0.175453867717948,9.55196225697111,0.106787834568406
"empirical",NA,199,0.2,98,26,94,421,79.8991746650756,85.1849163700107,14.1008253349244,0.176482740829712,8.8150836299893,0.103481743078786
"empirical",NA,200,0.2,99,26,103,472,89.61767423074,94.7952455966306,13.38232576926,0.149326858615013,8.20475440336941,0.0865523829990587
"empirical",NA,201,0.2,100,26,108,512,95.7211189433099,100.388465181312,12.2788810566901,0.128277659018614,7.61153481868843,0.0758208107369829
"empirical",NA,202,0.4,1,19,89,430,73.3739978620386,77.1178345427139,15.6260021379614,0.212963755462013,11.8821654572861,0.154078048582975
"empirical",NA,203,0.4,2,19,80,422,72.4503172567748,76.9645504870078,7.54968274322522,0.10420496457549,3.03544951299222,0.0394395795698777
"empirical",NA,204,0.4,3,19,83,420,67.1216142606074,73.1123530453832,15.8783857393926,0.236561440220179,9.88764695461683,0.135239074421244
"empirical",NA,205,0.4,4,19,85,426,72.240693258704,77.7670364786697,12.759306741296,0.176622152497944,7.23296352133029,0.0930080899162742
"empirical",NA,206,0.4,5,19,92,452,73.5353008255025,78.0511776756013,18.4646991744975,0.251099797882295,13.9488223243987,0.1787137970214
"empirical",NA,207,0.4,6,19,73,370,60.7387056140055,65.6772506464975,12.2612943859945,0.201869537094106,7.32274935350249,0.111495978918432
"empirical",NA,208,0.4,7,19,93,439,72.2115220900367,76.2984344836972,20.7884779099633,0.287883114886337,16.7015655163028,0.21889787948233
"empirical",NA,209,0.4,8,19,85,411,71.6463835432856,75.9875425467338,13.3536164567144,0.186382281928392,9.01245745326624,0.118604407396428
"empirical",NA,210,0.4,9,19,96,452,73.7416299716177,78.6633011881831,22.2583700283823,0.301842663865029,17.3366988118169,0.220391193224183
"empirical",NA,211,0.4,10,19,84,416,69.8855222035387,74.5434072721477,14.1144777964613,0.201965691196433,9.45659272785225,0.126860215730783
"empirical",NA,212,0.4,11,19,86,424,73.7467760096314,78.1447198321467,12.2532239903686,0.166152673423559,7.85528016785332,0.100522212949593
