"","species","interactions","potential_prey","prob_expected","prob_int","expected_indegree","relative_N_alpha"
"6538","indet",3,"Ancistrocerus.trifasciatus",0.14942417880877,0.142524,2.832568266848,1.66666666666667
"6539","indet",3,"Ancistrocerus.trifasciatus",0.14942417880877,0.142524,2.832568266848,1.66666666666667
"6540","indet",3,"Ancistrocerus.trifasciatus",0.14942417880877,0.142524,2.832568266848,1.66666666666667
"6541","indet",3,"Ancistrocerus.trifasciatus",0.14942417880877,0.142524,2.832568266848,1.66666666666667
"6542","indet",3,"Ancistrocerus.trifasciatus",0.14942417880877,0.142524,2.832568266848,1.66666666666667
"6543","indet",3,"Ancistrocerus.trifasciatus",0.14942417880877,0.142524,2.832568266848,1.66666666666667
"6544","indet",3,"Ancistrocerus.trifasciatus",0.14942417880877,0.142524,2.832568266848,1.66666666666667
"6545","indet",3,"Ancistrocerus.trifasciatus",0.14942417880877,0.142524,2.832568266848,1.66666666666667
"6546","indet",3,"Ancistrocerus.trifasciatus",0.14942417880877,0.142524,2.832568266848,1.66666666666667
"6547","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6548","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6549","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6550","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6551","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6552","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6553","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6554","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6555","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6556","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6557","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6558","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6559","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6560","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6561","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6562","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6563","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6564","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6565","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6566","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6567","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6568","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6569","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6570","indet",3,"Megachile.versicolor",0.0775826473565784,0.074,2.832568266848,1.66666666666667
"6571","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6572","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6573","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6574","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6575","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6576","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6577","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6578","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6579","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6580","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6581","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6582","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6583","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6584","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6585","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6586","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6587","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6588","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6589","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6590","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6591","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6592","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6593","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6594","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6595","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6596","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6597","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6598","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6599","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6600","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6601","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6602","Megatoma.spec",13,"Ancistrocerus.nigricornis",0.459451697856952,0.459385246580266,7.17435598979276,3.59375
"6603","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6604","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6605","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6606","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6607","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6608","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6609","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6610","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6611","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6612","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6613","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6614","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6615","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6616","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6617","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6618","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6619","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6620","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6621","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6622","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6623","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6624","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6625","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6626","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6627","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6628","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6629","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6630","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6631","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6632","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6633","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6634","Megatoma.spec",13,"Pemphredon.lugens",0.142544616469137,0.142524,7.17435598979276,3.59375
"6635","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6636","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6637","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6638","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6639","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6640","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6641","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6642","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6643","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6644","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6645","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6646","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6647","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6648","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6649","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6650","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6651","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6652","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6653","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6654","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6655","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6656","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6657","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6658","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6659","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6660","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6661","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6662","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6663","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6664","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6665","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6666","Megatoma.spec",13,"Crossocerus.spec",0.142544616469137,0.142524,7.17435598979276,3.59375
"6667","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6668","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6669","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6670","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6671","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6672","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6673","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6674","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6675","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6676","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6677","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6678","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6679","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6680","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6681","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6682","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6683","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6684","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6685","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6686","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6687","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6688","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6689","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6690","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6691","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6692","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6693","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6694","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6695","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6696","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6697","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6698","Megatoma.spec",13,"Discoelius.zonalis",0.142544616469137,0.142524,7.17435598979276,3.59375
"6699","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6700","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6701","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6702","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6703","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6704","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6705","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6706","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6707","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6708","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6709","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6710","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6711","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6712","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6713","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6714","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6715","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6716","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6717","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6718","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6719","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6720","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6721","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6722","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6723","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6724","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6725","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6726","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6727","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6728","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6729","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6730","Megatoma.spec",13,"Passaloecus.eremita",0.142544616469137,0.142524,7.17435598979276,3.59375
"6731","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6732","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6733","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6734","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6735","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6736","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6737","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6738","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6739","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6740","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6741","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6742","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6743","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6744","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6745","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6746","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6747","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6748","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6749","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6750","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6751","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6752","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6753","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6754","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6755","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6756","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6757","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6758","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6759","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6760","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6761","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6762","Megatoma.spec",13,"Hylaeus.communis",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6763","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6764","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6765","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6766","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6767","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6768","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6769","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6770","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6771","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6772","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6773","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6774","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6775","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6776","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6777","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6778","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6779","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6780","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6781","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6782","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6783","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6784","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6785","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6786","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6787","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6788","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6789","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6790","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6791","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6792","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6793","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6794","Megatoma.spec",13,"Osmia.leaiana",0.264773204020627,0.264734909424,7.17435598979276,3.59375
"6795","Megatoma.spec",13,"Passaloecus.corniger",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6796","Megatoma.spec",13,"Passaloecus.corniger",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6797","Megatoma.spec",13,"Passaloecus.corniger",0.206007019143847,0.205977224,7.17435598979276,3.59375
"6798","Megatoma.spec",13,"Passaloecus.corniger",0.206007019143847,0.205977224,7.17435598979276,3.59375
