"model_rep","n_links","mean_interacting_sites","median_interacting_sites","q95_interacting_sites","max_interacting_sites","proportion_single_site_links","mean_repeatability","median_repeatability"
468,116,1.24137931034483,1,2,5,0.827586206896552,0.369073581558235,0.25
469,92,1.32608695652174,1,3,4,0.75,0.329786800251617,0.236111111111111
470,114,1.21052631578947,1,2,5,0.850877192982456,0.369809701686433,0.211111111111111
471,102,1.24509803921569,1,2.94999999999999,4,0.823529411764706,0.318973559668105,0.25
472,97,1.30927835051546,1,3,4,0.804123711340206,0.356429232111464,0.25
473,104,1.15384615384615,1,2,3,0.865384615384615,0.315869747512549,0.2
474,105,1.35238095238095,1,3,5,0.761904761904762,0.386431047485448,0.25
475,98,1.22448979591837,1,2,4,0.806122448979592,0.358930849851902,0.25
476,109,1.25688073394495,1,2,3,0.788990825688073,0.395612318072979,0.25
477,99,1.22222222222222,1,2,4,0.818181818181818,0.340910857262532,0.25
478,90,1.25555555555556,1,2.55,5,0.833333333333333,0.441654045243829,0.333333333333333
479,120,1.21666666666667,1,2,5,0.825,0.355810684427945,0.25
480,93,1.27956989247312,1,3,5,0.817204301075269,0.327505889529759,0.227272727272727
481,111,1.31531531531532,1,2,4,0.738738738738739,0.349872363417255,0.25
482,86,1.27906976744186,1,2.75,5,0.802325581395349,0.353276533917599,0.25
483,89,1.28089887640449,1,2,5,0.764044943820225,0.405009475359773,0.25
484,96,1.34375,1,3,5,0.760416666666667,0.351196318605858,0.25
485,101,1.22772277227723,1,2,4,0.831683168316832,0.364702123905447,0.25
486,87,1.28735632183908,1,2.7,4,0.781609195402299,0.367408556504051,0.25
487,90,1.28888888888889,1,3,3,0.788888888888889,0.373102481644793,0.279220779220779
488,102,1.20588235294118,1,2,5,0.862745098039216,0.371341153248365,0.25
489,106,1.26415094339623,1,2,5,0.811320754716981,0.343364742258734,0.2
490,109,1.21100917431193,1,2,3,0.81651376146789,0.366955736452285,0.25
491,109,1.18348623853211,1,2,4,0.853211009174312,0.379638930459151,0.25
492,123,1.21138211382114,1,2,3,0.821138211382114,0.319058329689418,0.2
493,108,1.28703703703704,1,2,4,0.787037037037037,0.40230777126847,0.267857142857143
494,105,1.26666666666667,1,2,4,0.80952380952381,0.37369655156055,0.25
495,105,1.31428571428571,1,3,4,0.761904761904762,0.358022443852608,0.25
496,104,1.26923076923077,1,2,4,0.788461538461538,0.326749653854917,0.236111111111111
497,100,1.25,1,2,3,0.78,0.396236249268447,0.25
498,95,1.30526315789474,1,3,5,0.8,0.357623678414537,0.2
499,109,1.24770642201835,1,2,6,0.862385321100917,0.361835779964064,0.214285714285714
500,104,1.39423076923077,1,3,6,0.740384615384615,0.335088027405171,0.25
501,111,1.20720720720721,1,2,4,0.828828828828829,0.401464557114712,0.333333333333333
502,117,1.35897435897436,1,3,5,0.752136752136752,0.394192337112874,0.25
503,91,1.28571428571429,1,3,4,0.791208791208791,0.395720869135288,0.25
504,115,1.25217391304348,1,2.3,4,0.817391304347826,0.347937633939922,0.25
505,107,1.38317757009346,1,3,5,0.747663551401869,0.339591348680061,0.25
506,114,1.21929824561404,1,2,4,0.833333333333333,0.337450934051675,0.25
507,112,1.19642857142857,1,2,3,0.839285714285714,0.300393496812601,0.2
508,102,1.19607843137255,1,2,4,0.872549019607843,0.400136459249553,0.25
509,90,1.3,1,3,4,0.811111111111111,0.351215846856198,0.25
510,108,1.39814814814815,1,3,9,0.768518518518518,0.422870475852932,0.30952380952381
511,121,1.25619834710744,1,2,4,0.809917355371901,0.343814046965353,0.25
512,113,1.25663716814159,1,2,4,0.787610619469027,0.356986703701819,0.25
513,100,1.28,1,2.05,4,0.78,0.339866183060146,0.2
514,111,1.25225225225225,1,2,4,0.792792792792793,0.374959744030951,0.25
515,109,1.26605504587156,1,2.59999999999999,4,0.807339449541284,0.400025957590504,0.333333333333333
516,100,1.26,1,2,4,0.78,0.341428472250144,0.2
517,114,1.29824561403509,1,3,4,0.842105263157895,0.376813483892676,0.25
518,111,1.25225225225225,1,2,3,0.783783783783784,0.368843887915095,0.25
519,111,1.25225225225225,1,2,5,0.810810810810811,0.359691026115175,0.25
520,123,1.26829268292683,1,3,4,0.813008130081301,0.369342726989786,0.25
521,85,1.24705882352941,1,3,5,0.847058823529412,0.328762409063447,0.25
522,98,1.22448979591837,1,2.14999999999999,4,0.836734693877551,0.369245878232815,0.25
523,96,1.34375,1,3,5,0.78125,0.338537876274912,0.25
524,101,1.21782178217822,1,2,4,0.801980198019802,0.405559287242302,0.333333333333333
525,111,1.15315315315315,1,2,3,0.864864864864865,0.320470078759552,0.25
526,122,1.19672131147541,1,2,4,0.844262295081967,0.377881713722956,0.25
527,103,1.25242718446602,1,2,6,0.844660194174757,0.362870823589962,0.25
528,114,1.24561403508772,1,2,4,0.807017543859649,0.366236672164039,0.225
529,99,1.23232323232323,1,2.09999999999999,3,0.818181818181818,0.398537645383738,0.25
530,99,1.23232323232323,1,2,4,0.818181818181818,0.394323514948808,0.25
531,111,1.12612612612613,1,2,3,0.882882882882883,0.412214143398354,0.25
532,116,1.23275862068966,1,2,5,0.818965517241379,0.359489640972707,0.25
533,107,1.22429906542056,1,2,4,0.831775700934579,0.375885839571859,0.25
534,111,1.27927927927928,1,2,4,0.774774774774775,0.377872278514693,0.25
535,106,1.29245283018868,1,2.75,3,0.764150943396226,0.316598843322951,0.25
536,110,1.19090909090909,1,2,3,0.854545454545454,0.361939249456488,0.2
537,114,1.29824561403509,1,3,5,0.798245614035088,0.345728553781959,0.25
538,111,1.26126126126126,1,2,5,0.801801801801802,0.339915525170943,0.25
539,111,1.15315315315315,1,2,3,0.855855855855856,0.394809496380704,0.25
540,102,1.20588235294118,1,2,4,0.862745098039216,0.384343326488428,0.25
541,109,1.20183486238532,1,2,5,0.871559633027523,0.378279760362656,0.25
542,113,1.17699115044248,1,2,3,0.858407079646018,0.356884097360275,0.25
543,103,1.35922330097087,1,2,6,0.728155339805825,0.387531913649621,0.25
544,114,1.20175438596491,1,2,3,0.824561403508772,0.340537670872932,0.25
545,106,1.32075471698113,1,2.75,4,0.754716981132076,0.379473060446832,0.25
546,100,1.33,1,3,5,0.79,0.292967881379027,0.2
547,89,1.25842696629213,1,3,5,0.842696629213483,0.379434084871696,0.25
548,104,1.28846153846154,1,2,4,0.778846153846154,0.358185927849241,0.25
549,100,1.36,1,3,4,0.73,0.35456327371459,0.25
550,97,1.2680412371134,1,2,3,0.762886597938144,0.341802789334547,0.25
551,108,1.19444444444444,1,2,5,0.842592592592593,0.375530112748035,0.333333333333333
552,110,1.25454545454545,1,2.55,5,0.845454545454545,0.347632345427659,0.217647058823529
553,99,1.19191919191919,1,2,4,0.848484848484849,0.359017113039535,0.2
554,115,1.19130434782609,1,2,3,0.834782608695652,0.381742931983139,0.25
555,110,1.27272727272727,1,3,4,0.827272727272727,0.336076305656379,0.2
556,104,1.26923076923077,1,2.84999999999999,3,0.788461538461538,0.35489992055588,0.25
557,108,1.22222222222222,1,2,5,0.842592592592593,0.352220229946193,0.25
558,105,1.21904761904762,1,2,4,0.80952380952381,0.399213122144126,0.25
559,115,1.11304347826087,1,2,3,0.895652173913044,0.312468126838836,0.2
560,114,1.17543859649123,1,2,6,0.894736842105263,0.348630585967844,0.25
561,96,1.3125,1,3,4,0.791666666666667,0.373419454105406,0.25
562,112,1.32142857142857,1,2.44999999999999,4,0.758928571428571,0.367200962023565,0.25
563,107,1.28971962616822,1,3,4,0.803738317757009,0.413770690407362,0.333333333333333
564,110,1.23636363636364,1,2,4,0.809090909090909,0.363237412624902,0.25
565,113,1.25663716814159,1,2,6,0.823008849557522,0.358197884367505,0.25
566,103,1.20388349514563,1,2,3,0.83495145631068,0.388090520440381,0.333333333333333
567,117,1.17094017094017,1,2,5,0.888888888888889,0.375216443343378,0.25
568,92,1.32608695652174,1,3,6,0.793478260869565,0.339036236278715,0.222222222222222
569,109,1.19266055045872,1,2,3,0.81651376146789,0.36488559376167,0.25
570,111,1.35135135135135,1,3,4,0.765765765765766,0.350722403477821,0.25
571,113,1.23008849557522,1,2,4,0.814159292035398,0.392195281536702,0.25
572,105,1.25714285714286,1,2.8,4,0.80952380952381,0.334162287137077,0.25
573,109,1.22018348623853,1,2,3,0.807339449541284,0.377163372994458,0.25
574,108,1.19444444444444,1,2,3,0.824074074074074,0.393258603798894,0.25
575,112,1.34821428571429,1,3,5,0.776785714285714,0.344849099029564,0.25
576,97,1.39175257731959,1,3,4,0.721649484536082,0.32933176968645,0.214285714285714
577,94,1.19148936170213,1,2,4,0.851063829787234,0.316970264080385,0.236111111111111
578,94,1.31914893617021,1,2.34999999999999,4,0.776595744680851,0.307960402152649,0.236111111111111
579,126,1.22222222222222,1,2,4,0.817460317460317,0.402193512528173,0.267857142857143
580,112,1.30357142857143,1,3,4,0.785714285714286,0.343643533370286,0.261363636363636
581,104,1.23076923076923,1,2,3,0.807692307692308,0.35133895118899,0.25
582,104,1.20192307692308,1,2,4,0.836538461538462,0.367188881594841,0.25
583,92,1.3804347826087,1,3,4,0.739130434782609,0.328912255110768,0.236111111111111
584,117,1.33333333333333,1,2.19999999999999,6,0.760683760683761,0.325810477314605,0.25
585,101,1.22772277227723,1,2,5,0.821782178217822,0.337222121703546,0.2
586,113,1.25663716814159,1,2,4,0.787610619469027,0.394921376801839,0.25
587,93,1.19354838709677,1,2,3,0.838709677419355,0.367376194977313,0.25
588,114,1.25438596491228,1,2.34999999999999,4,0.807017543859649,0.364982538357966,0.267857142857143
589,100,1.3,1,3,4,0.78,0.353217589986553,0.25
590,113,1.23893805309735,1,2.39999999999999,5,0.831858407079646,0.33559866917226,0.25
591,108,1.25,1,2,4,0.796296296296296,0.402486670520296,0.25
592,96,1.20833333333333,1,2.25,4,0.864583333333333,0.323768128613088,0.2
593,119,1.21008403361345,1,2,4,0.823529411764706,0.390808273492341,0.333333333333333
594,103,1.28155339805825,1,2,5,0.796116504854369,0.380217972852107,0.25
595,94,1.17021276595745,1,2,3,0.851063829787234,0.403188715117524,0.25
596,111,1.26126126126126,1,2,5,0.810810810810811,0.43460547103736,0.285714285714286
597,111,1.26126126126126,1,2,4,0.783783783783784,0.377333865871018,0.25
598,106,1.20754716981132,1,2.75,4,0.858490566037736,0.303525758532476,0.2
599,103,1.27184466019417,1,3,3,0.796116504854369,0.385754273388332,0.25
600,114,1.26315789473684,1,2,5,0.807017543859649,0.340976427645403,0.25
601,100,1.24,1,2,5,0.82,0.352915003417635,0.25
602,103,1.22330097087379,1,2,4,0.83495145631068,0.367617675707188,0.2
603,105,1.33333333333333,1,3,7,0.819047619047619,0.436886156589164,0.333333333333333
604,106,1.27358490566038,1,3,5,0.820754716981132,0.345481391738182,0.25
605,92,1.30434782608696,1,3,5,0.804347826086957,0.358738758054362,0.25
606,112,1.24107142857143,1,2,4,0.8125,0.384609692461514,0.267857142857143
607,109,1.22935779816514,1,2,3,0.807339449541284,0.404775422013471,0.25
608,110,1.30909090909091,1,2.55,4,0.763636363636364,0.395881712769202,0.333333333333333
609,107,1.2803738317757,1,3,4,0.813084112149533,0.373811511323664,0.25
610,102,1.23529411764706,1,2,4,0.794117647058823,0.341044684581153,0.25
611,99,1.27272727272727,1,3,4,0.818181818181818,0.351471956462575,0.25
612,102,1.2156862745098,1,2,4,0.833333333333333,0.331311725037139,0.25
613,103,1.23300970873786,1,2,6,0.854368932038835,0.347547633057342,0.25
614,100,1.26,1,3,4,0.81,0.419616732673931,0.285714285714286
615,113,1.31858407079646,1,3,4,0.787610619469027,0.385690430764337,0.3
616,99,1.3030303030303,1,2.09999999999999,5,0.767676767676768,0.370867415256664,0.285714285714286
617,101,1.34653465346535,1,3,5,0.782178217821782,0.35513276139644,0.25
618,104,1.26923076923077,1,2,3,0.759615384615385,0.317256932631352,0.2
619,104,1.375,1,3,5,0.75,0.357192781204004,0.2
620,109,1.28440366972477,1,3,5,0.81651376146789,0.391456546155328,0.25
621,100,1.25,1,2,4,0.79,0.338951782866257,0.25
622,103,1.31067961165049,1,3,4,0.796116504854369,0.347270852550618,0.25
623,104,1.24038461538462,1,2,3,0.788461538461538,0.365499254035438,0.25
624,109,1.23853211009174,1,2,3,0.798165137614679,0.366124511244587,0.25
625,113,1.31858407079646,1,3,6,0.814159292035398,0.431494009778757,0.333333333333333
626,107,1.28971962616822,1,2,5,0.785046728971963,0.369243108771479,0.25
627,120,1.23333333333333,1,2,5,0.841666666666667,0.397658592503987,0.25
628,110,1.31818181818182,1,3,4,0.763636363636364,0.356240726695202,0.25
629,113,1.29203539823009,1,2.39999999999999,3,0.761061946902655,0.361623104422359,0.272727272727273
630,97,1.29896907216495,1,3,4,0.77319587628866,0.32918793540534,0.25
631,101,1.21782178217822,1,2,4,0.821782178217822,0.381289038678304,0.25
632,99,1.25252525252525,1,2.09999999999999,4,0.808080808080808,0.395662477982348,0.25
633,111,1.27027027027027,1,2,4,0.792792792792793,0.391625437809648,0.25
634,110,1.21818181818182,1,2,4,0.818181818181818,0.377288564040956,0.25
635,94,1.27659574468085,1,3,4,0.808510638297872,0.369902073778712,0.25
636,109,1.24770642201835,1,3,4,0.834862385321101,0.362110623539175,0.25
637,117,1.25641025641026,1,2.19999999999999,5,0.837606837606838,0.374320289942065,0.25
638,109,1.19266055045872,1,2,4,0.844036697247706,0.361734259482293,0.25
639,107,1.34579439252336,1,3,4,0.757009345794392,0.365951712915487,0.25
640,116,1.23275862068966,1,2,4,0.818965517241379,0.299389876475256,0.25
641,111,1.22522522522523,1,2,3,0.810810810810811,0.364768871340079,0.25
642,123,1.23577235772358,1,2,4,0.813008130081301,0.357490152711024,0.25
643,99,1.31313131313131,1,3,6,0.818181818181818,0.364998765459174,0.25
644,100,1.26,1,2,5,0.8,0.370941840899039,0.25
645,105,1.23809523809524,1,2,4,0.80952380952381,0.34207442445346,0.25
646,104,1.21153846153846,1,2,5,0.826923076923077,0.352193507387006,0.236111111111111
647,106,1.26415094339623,1,2.75,4,0.80188679245283,0.352555636455178,0.25
648,108,1.32407407407407,1,3.64999999999999,5,0.814814814814815,0.379457788091904,0.25
649,114,1.24561403508772,1,3,3,0.815789473684211,0.351616666266943,0.261363636363636
650,99,1.19191919191919,1,2,3,0.838383838383838,0.376707052611453,0.285714285714286
651,112,1.25892857142857,1,2,5,0.8125,0.344206521723522,0.25
652,94,1.31914893617021,1,2.34999999999999,5,0.765957446808511,0.32706316484312,0.25
653,101,1.26732673267327,1,2,4,0.782178217821782,0.318284072325853,0.25
654,110,1.21818181818182,1,2,4,0.827272727272727,0.332421567002907,0.25
655,104,1.17307692307692,1,2,4,0.865384615384615,0.389550382537999,0.25
656,119,1.21848739495798,1,2.09999999999999,3,0.831932773109244,0.406010108236934,0.25
657,120,1.18333333333333,1,2,5,0.866666666666667,0.397834262107288,0.291666666666667
658,105,1.24761904761905,1,2,3,0.79047619047619,0.380388515108329,0.285714285714286
659,113,1.28318584070796,1,3,5,0.79646017699115,0.371505063274975,0.25
660,110,1.27272727272727,1,2.55,5,0.809090909090909,0.371071994318969,0.25
661,108,1.2037037037037,1,2,5,0.842592592592593,0.35844301678968,0.25
662,112,1.26785714285714,1,2,4,0.8125,0.342044435696926,0.25
663,110,1.2,1,2,3,0.827272727272727,0.340435385579489,0.25
664,118,1.3135593220339,1,3,5,0.788135593220339,0.354856126255546,0.25
665,122,1.24590163934426,1,2.94999999999999,4,0.827868852459016,0.364730865546731,0.25
666,116,1.18103448275862,1,2,4,0.844827586206897,0.390994809654599,0.25
667,112,1.26785714285714,1,2,4,0.767857142857143,0.381603025979132,0.25
668,101,1.40594059405941,1,3,5,0.752475247524752,0.393330111206609,0.333333333333333
669,110,1.27272727272727,1,2,5,0.809090909090909,0.346582706766917,0.25
670,111,1.26126126126126,1,2,4,0.792792792792793,0.355710053062994,0.25
671,94,1.25531914893617,1,3,4,0.829787234042553,0.364807237972049,0.25
672,102,1.36274509803922,1,3,4,0.725490196078431,0.408025977989782,0.285714285714286
673,118,1.19491525423729,1,2,4,0.830508474576271,0.406771942469849,0.30952380952381
674,99,1.3030303030303,1,2,5,0.757575757575758,0.34633338734943,0.25
675,123,1.16260162601626,1,2,4,0.869918699186992,0.355912060159965,0.25
676,103,1.20388349514563,1,2,4,0.844660194174757,0.380199142244966,0.285714285714286
677,105,1.16190476190476,1,2,3,0.885714285714286,0.372523007182671,0.25
678,110,1.24545454545455,1,2,4,0.8,0.379118380540559,0.25
679,87,1.25287356321839,1,2,5,0.839080459770115,0.343624809508764,0.2
680,107,1.18691588785047,1,2,3,0.831775700934579,0.391678288629766,0.25
681,111,1.22522522522523,1,2,3,0.81981981981982,0.360827343969759,0.25
682,97,1.18556701030928,1,2,3,0.824742268041237,0.329948580839791,0.2
683,93,1.29032258064516,1,2.39999999999999,3,0.763440860215054,0.359512165810228,0.25
684,105,1.22857142857143,1,2,5,0.838095238095238,0.378176135313243,0.25
685,95,1.30526315789474,1,2,4,0.747368421052632,0.39093286951312,0.25
686,116,1.29310344827586,1,2.25,6,0.78448275862069,0.37343400712042,0.25
687,104,1.19230769230769,1,2,3,0.817307692307692,0.356686022311022,0.25
688,100,1.24,1,2,3,0.79,0.347398117955316,0.25
689,110,1.38181818181818,1,3,7,0.763636363636364,0.346958837805095,0.261363636363636
690,93,1.24731182795699,1,2,4,0.795698924731183,0.381556671012628,0.25
691,98,1.26530612244898,1,2,3,0.76530612244898,0.369047439891883,0.25
692,118,1.21186440677966,1,2,5,0.855932203389831,0.399464354146492,0.333333333333333
693,96,1.34375,1,2.25,4,0.71875,0.347133407805573,0.2
694,112,1.33035714285714,1,3,5,0.75,0.375866913451984,0.25
695,94,1.30851063829787,1,2.34999999999999,4,0.776595744680851,0.366142495037989,0.25
696,99,1.29292929292929,1,3,5,0.828282828282828,0.335225198161684,0.25
697,95,1.30526315789474,1,2,3,0.736842105263158,0.371433702936392,0.25
698,104,1.30769230769231,1,3,4,0.778846153846154,0.390849871555173,0.275
699,96,1.23958333333333,1,3,4,0.854166666666667,0.348737911233074,0.25
700,116,1.29310344827586,1,3,4,0.793103448275862,0.382523302713265,0.25
701,117,1.24786324786325,1,2,6,0.811965811965812,0.414304038659044,0.25
702,110,1.28181818181818,1,3,3,0.781818181818182,0.355282915500548,0.25
703,118,1.19491525423729,1,2,5,0.864406779661017,0.359594470840535,0.25
704,107,1.39252336448598,1,3,4,0.728971962616822,0.350829553810226,0.25
705,109,1.29357798165138,1,2,6,0.788990825688073,0.299696711073994,0.214285714285714
706,106,1.25471698113208,1,2.75,3,0.80188679245283,0.32101341254205,0.25
707,104,1.30769230769231,1,2,4,0.75,0.390100439206476,0.25
708,108,1.27777777777778,1,3,3,0.796296296296296,0.349102358395659,0.25
709,109,1.28440366972477,1,3,5,0.844036697247706,0.34671542590962,0.25
710,105,1.24761904761905,1,2,6,0.847619047619048,0.36387809488495,0.25
711,116,1.3448275862069,1,2.25,5,0.741379310344828,0.384505358762325,0.25
712,117,1.30769230769231,1,2,3,0.735042735042735,0.350538220331822,0.25
713,107,1.27102803738318,1,2.69999999999999,4,0.794392523364486,0.403640362045935,0.25
714,99,1.18181818181818,1,2,4,0.868686868686869,0.408957811194653,0.25
715,100,1.21,1,2,3,0.83,0.347991119398318,0.25
716,105,1.24761904761905,1,2,3,0.771428571428571,0.366045814391679,0.25
717,117,1.23931623931624,1,2,6,0.829059829059829,0.365956199039274,0.25
718,128,1.1796875,1,2,4,0.84375,0.361623360306543,0.25
719,104,1.28846153846154,1,2.84999999999999,4,0.788461538461538,0.351914086945047,0.25
720,106,1.30188679245283,1,2.75,4,0.764150943396226,0.380295245268521,0.261363636363636
721,109,1.32110091743119,1,2,5,0.761467889908257,0.342143499909072,0.25
722,95,1.27368421052632,1,3,4,0.810526315789474,0.34521599053455,0.25
723,90,1.31111111111111,1,2,3,0.733333333333333,0.342832329139347,0.25
724,107,1.23364485981308,1,2,4,0.813084112149533,0.375343785981354,0.25
725,115,1.23478260869565,1,2,3,0.808695652173913,0.415030282829448,0.333333333333333
726,98,1.22448979591837,1,2.14999999999999,3,0.826530612244898,0.37565764241445,0.25
727,108,1.26851851851852,1,2.64999999999999,4,0.805555555555556,0.353071585388837,0.25
728,110,1.26363636363636,1,3,6,0.854545454545454,0.341847075150199,0.25
729,118,1.27118644067797,1,2.14999999999999,5,0.813559322033898,0.356541028354142,0.25
730,98,1.3469387755102,1,2,3,0.693877551020408,0.327978135204868,0.25
731,108,1.21296296296296,1,2,3,0.814814814814815,0.389805403598618,0.25
732,108,1.2037037037037,1,2,4,0.861111111111111,0.339171020924762,0.25
733,106,1.37735849056604,1,3,4,0.726415094339623,0.37614820534756,0.25
734,111,1.26126126126126,1,2.5,3,0.792792792792793,0.385957242776128,0.25
735,101,1.25742574257426,1,3,4,0.821782178217822,0.323743645594104,0.25
736,118,1.25423728813559,1,2.14999999999999,6,0.847457627118644,0.411048492329649,0.333333333333333
737,107,1.2803738317757,1,2.69999999999999,6,0.822429906542056,0.35241729536245,0.25
738,115,1.20869565217391,1,2,3,0.817391304347826,0.349428879782965,0.25
739,99,1.29292929292929,1,3,5,0.818181818181818,0.381541092553852,0.25
740,106,1.22641509433962,1,2,5,0.820754716981132,0.41894772445104,0.267857142857143
741,110,1.32727272727273,1,3,4,0.772727272727273,0.364670392051267,0.25
742,109,1.32110091743119,1,2,8,0.807339449541284,0.339252678889328,0.25
743,113,1.23893805309735,1,2,4,0.805309734513274,0.405805660452774,0.25
744,101,1.20792079207921,1,2,3,0.821782178217822,0.364766647275077,0.25
745,94,1.14893617021277,1,2,3,0.882978723404255,0.355230124320929,0.25
746,104,1.25,1,2,4,0.788461538461538,0.353377617502037,0.25
747,124,1.21774193548387,1,3,4,0.862903225806452,0.370147557093527,0.25
748,102,1.15686274509804,1,2,3,0.862745098039216,0.347465369016544,0.25
749,104,1.25961538461538,1,2,4,0.807692307692308,0.379248239935159,0.25
750,102,1.30392156862745,1,2.94999999999999,5,0.784313725490196,0.357437900919507,0.25
751,102,1.24509803921569,1,2,3,0.794117647058823,0.344557244575911,0.25
752,94,1.25531914893617,1,2.34999999999999,3,0.797872340425532,0.349232956595038,0.25
753,107,1.23364485981308,1,2,3,0.794392523364486,0.380674635115117,0.25
754,93,1.25806451612903,1,2,5,0.838709677419355,0.367498437697179,0.25
755,118,1.21186440677966,1,2,3,0.830508474576271,0.365071029790555,0.25
756,92,1.43478260869565,1,3,4,0.728260869565217,0.404437555030333,0.285714285714286
757,94,1.20212765957447,1,2,3,0.840425531914894,0.35405364030644,0.25
758,110,1.27272727272727,1,3,5,0.818181818181818,0.35001053730177,0.25
759,109,1.29357798165138,1,2.59999999999999,4,0.770642201834862,0.364783614234363,0.25
760,98,1.29591836734694,1,3,4,0.795918367346939,0.394140474485534,0.285714285714286
761,102,1.35294117647059,1,2.94999999999999,5,0.735294117647059,0.29766916603399,0.2
762,89,1.32584269662921,1,2,4,0.730337078651685,0.348165015876429,0.25
763,100,1.27,1,2,5,0.78,0.383401260727577,0.25
764,102,1.27450980392157,1,2,6,0.794117647058823,0.3551957354853,0.25
765,95,1.23157894736842,1,2.3,4,0.831578947368421,0.379948523621654,0.25
766,109,1.29357798165138,1,3,5,0.798165137614679,0.333327613810401,0.2
767,115,1.29565217391304,1,3,5,0.834782608695652,0.355253496058988,0.25
768,113,1.26548672566372,1,2,5,0.805309734513274,0.335809224665152,0.25
769,117,1.21367521367521,1,2,4,0.829059829059829,0.335109072214335,0.25
770,97,1.20618556701031,1,2.19999999999999,4,0.855670103092783,0.362091956235297,0.25
771,93,1.26881720430108,1,3,4,0.827956989247312,0.341318573732935,0.25
772,107,1.27102803738318,1,2.69999999999999,7,0.850467289719626,0.381985806992534,0.25
773,112,1.16964285714286,1,2,4,0.866071428571429,0.34923849683414,0.25
774,101,1.34653465346535,1,3,5,0.752475247524752,0.374277220070525,0.25
775,110,1.24545454545455,1,2,4,0.809090909090909,0.355815857704543,0.25
776,114,1.16666666666667,1,2,4,0.868421052631579,0.404829887325814,0.25
777,104,1.25,1,2,4,0.817307692307692,0.3616054190048,0.25
778,95,1.30526315789474,1,2.3,4,0.778947368421053,0.347627889500466,0.25
779,111,1.27927927927928,1,2,4,0.765765765765766,0.361703216022101,0.25
780,104,1.22115384615385,1,2,5,0.846153846153846,0.356269623157201,0.25
781,99,1.26262626262626,1,2,4,0.777777777777778,0.323905132752117,0.25
782,104,1.36538461538462,1,3,4,0.721153846153846,0.353927075783693,0.25
783,104,1.26923076923077,1,3,4,0.817307692307692,0.367731984325444,0.25
784,112,1.19642857142857,1,2,4,0.848214285714286,0.348938920564238,0.25
785,102,1.25490196078431,1,2,3,0.794117647058823,0.32423635775416,0.211111111111111
786,93,1.27956989247312,1,3,5,0.827956989247312,0.374254054745666,0.25
787,93,1.2258064516129,1,2,4,0.827956989247312,0.348151322352611,0.25
788,108,1.26851851851852,1,2.64999999999999,3,0.787037037037037,0.367508787214455,0.25
789,98,1.38775510204082,1,3,4,0.704081632653061,0.351687420012434,0.25
790,104,1.34615384615385,1,3,4,0.759615384615385,0.332559495565494,0.25
791,109,1.28440366972477,1,2.59999999999999,6,0.81651376146789,0.362977975937899,0.272727272727273
792,110,1.18181818181818,1,2,4,0.863636363636364,0.348608163477077,0.25
793,100,1.25,1,2,4,0.78,0.364772243666207,0.222222222222222
794,108,1.2037037037037,1,2,3,0.824074074074074,0.430944254451736,0.30952380952381
795,107,1.26168224299065,1,2.69999999999999,4,0.803738317757009,0.35367172491677,0.25
796,106,1.25471698113208,1,2,4,0.792452830188679,0.383834876642722,0.25
797,111,1.23423423423423,1,2,5,0.846846846846847,0.383554508028192,0.285714285714286
798,104,1.40384615384615,1,3,5,0.740384615384615,0.334637776868814,0.25
799,103,1.24271844660194,1,3,5,0.87378640776699,0.358049648917649,0.25
800,116,1.27586206896552,1,3,3,0.793103448275862,0.374768569419738,0.25
801,116,1.24137931034483,1,3,4,0.844827586206897,0.360848193440606,0.25
802,106,1.28301886792453,1,2,4,0.754716981132076,0.355122991449296,0.25
803,107,1.25233644859813,1,2,4,0.822429906542056,0.358558240270575,0.25
804,102,1.36274509803922,1,3,4,0.735294117647059,0.328693135336506,0.25
805,92,1.32608695652174,1,3,5,0.815217391304348,0.370102253594732,0.25
806,109,1.22018348623853,1,2,4,0.834862385321101,0.327684218764544,0.25
807,107,1.27102803738318,1,2.69999999999999,6,0.813084112149533,0.35205947027263,0.25
808,92,1.23913043478261,1,2,4,0.815217391304348,0.365092715732018,0.25
809,103,1.19417475728155,1,2,3,0.825242718446602,0.36000462971457,0.25
810,121,1.14876033057851,1,2,3,0.859504132231405,0.365994706791729,0.25
811,94,1.29787234042553,1,2,5,0.776595744680851,0.329460043968723,0.25
812,111,1.32432432432432,1,3,4,0.774774774774775,0.391838624841721,0.272727272727273
813,98,1.20408163265306,1,2,4,0.836734693877551,0.312417495364516,0.25
814,113,1.27433628318584,1,2.39999999999999,4,0.79646017699115,0.384670393626392,0.285714285714286
815,98,1.27551020408163,1,2.14999999999999,3,0.775510204081633,0.385518484677991,0.25
816,109,1.18348623853211,1,2,3,0.834862385321101,0.391276361253425,0.333333333333333
817,103,1.22330097087379,1,2,3,0.815533980582524,0.333667338027328,0.25
818,101,1.24752475247525,1,2,3,0.792079207920792,0.369958651880226,0.25
819,100,1.19,1,2,3,0.83,0.342479615705931,0.25
820,103,1.21359223300971,1,2,4,0.825242718446602,0.358809567183278,0.25
821,90,1.21111111111111,1,2,3,0.811111111111111,0.325265682154485,0.225
822,93,1.29032258064516,1,2.39999999999999,5,0.795698924731183,0.324338499320772,0.25
823,103,1.15533980582524,1,2,4,0.893203883495146,0.349948512425518,0.25
824,115,1.20869565217391,1,2,3,0.826086956521739,0.392458533180972,0.25
825,116,1.28448275862069,1,3,4,0.793103448275862,0.340661038641382,0.25
